part,Unnamed: 0,title,date,rating,text
국외소설,1148,멋진 신세계,2022-03-01,4,쉽게 읽히진 않았지만 여운이 남는 책
국외소설,1149,멋진 신세계,2022-02-17,4,기대되는 작품이에요.
국외소설,1150,멋진 신세계,2022-02-11,4,명작은 시대를 가리지 않는다
국외소설,1151,멋진 신세계,2022-01-26,4,명작엔 명작인 이유가 있다
국외소설,1152,멋진 신세계,2022-01-16,4,멋진 신세계멋진 신세계멋진 신세계
국외소설,1153,멋진 신세계,2021-12-13,4,정말 흥미로웠던 잘 읽혀요
국외소설,1154,멋진 신세계,2021-12-13,4,평소 읽고 싶었던 책이였는데 너무 재밌습니다.
국외소설,1155,멋진 신세계,2021-12-12,4,1984와 함께 읽어 볼만합니다.
국외소설,1156,멋진 신세계,2021-12-05,4,읽어보고 싶은 책이여서 잘 읽어볼께요
국외소설,1157,멋진 신세계,2021-12-03,4,재미있게 잘 읽었어요.
국외소설,1158,멋진 신세계,2021-12-02,4,밀린책들이 많아 아직 못읽었지만 고전이니 ㅎ
국외소설,1159,멋진 신세계,2021-11-29,4,"기발한 이야기, 그러나 현실적인 이야기. 멋진 신세계가 현실이 되지 않기를, 따뜻한 인간애를 회복하기를 바래봅니다."
국외소설,1160,멋진 신세계,2021-11-24,4,기대됩니다 잘 읽어볼께요
국외소설,1161,멋진 신세계,2021-11-23,3,디스토피아 3대장 답다
국외소설,1162,멋진 신세계,2021-11-12,4,"하지만 난 불편한 편이 더 좋아요. 하지만 난 안락함을 원하지 않습니다. 나는 신을 원하고, 시를 원하고, 참된 위험을 원하고, 자유를 원하고, 그리고 선을 원합니다. 나는 죄악을 원합니다."
국외소설,1163,멋진 신세계,2021-11-09,4,중2딸의 픽. 기발하다는 말이 절로나오는 책. 시대를 뛰어넘는다는 느낌으로 전율이 오르는 걸 경험하고 싶다면 구매선택^^
국외소설,1164,멋진 신세계,2021-11-07,4,인간의 미래.. 미래의 공포..
국외소설,1165,멋진 신세계,2021-10-29,2,배송이빠르고 빠릅니다
국외소설,1166,멋진 신세계,2021-10-09,4,현재를 보여주기도 한 책. 이 시대에 어떻게 이런 책이쓰여졌는지 작가의 넓은 세계관을 볼 수 있습니다
국외소설,1167,멋진 신세계,2021-10-06,4,좀..불편한 느낌이 들지만 잘 읽었어요!
국외소설,1168,멋진 신세계,2021-10-05,4,너무 기발해서 책을 읽는 내내 흥미로웠습니다. 조지오웰의 1984도 읽어봐야겠습니다.
국외소설,1169,멋진 신세계,2021-09-23,4,1학기 1권 읽기 용으로 샀어요 좋아요
국외소설,1170,멋진 신세계,2021-09-15,4,1984와는 다른 느낌의 디스토피아 세계
국외소설,1171,멋진 신세계,2021-09-15,4,꼭 한번 읽어보길 추천드려요
국외소설,1172,멋진 신세계,2021-09-14,4,새로운 미래상을 열어준 책
국외소설,1173,멋진 신세계,2021-09-13,3,미래에 이런 일이 일어날 수도 있겠다 싶은... 어쩜 우리가 모르는 세계에서 지금도 벌어지고 있을 수도 있는 것들
국외소설,1174,멋진 신세계,2021-09-10,4,고전의 힘 번역도 매끄럽고 정독하기 좋음
국외소설,1175,멋진 신세계,2021-09-10,4,두려운 디스토피아 미래
국외소설,1176,멋진 신세계,2021-09-03,4,꼭 읽어 보길 추천합니다
국외소설,1177,멋진 신세계,2021-08-29,3,처음사본책. 인간의 본성 파헤침
국외소설,1178,멋진 신세계,2021-08-29,3,놀라운 상상력에 소름돋다
국외소설,1179,멋진 신세계,2021-08-14,4,너무 재밌고 신박해요
국외소설,1180,멋진 신세계,2021-08-09,4,아이를 위해 구입했어요. 아주 재미있습니다
국외소설,1181,멋진 신세계,2021-08-01,4,제목과 내용의 모순과 역설이 딱이네요
국외소설,1182,멋진 신세계,2021-08-01,4,제목과 내용의 모순 역설이 이 책을 말하는 듯 합니다
국외소설,1183,멋진 신세계,2021-07-26,3,조금 난해하지만 백년전에 썼다는게 ...
국외소설,1184,멋진 신세계,2021-07-19,4,현실에 순응하며 사는 인생이 최고가아닐까
국외소설,1185,멋진 신세계,2021-07-07,4,고전은 왜 고전인지 알게 해주는 책
국외소설,1186,멋진 신세계,2021-07-06,4,멋진신세계올더스헉슬리
국외소설,1187,멋진 신세계,2021-07-03,4,어떻게 이 시대에 이런 생각을 할 수 있었을까? 하고 감탄하면서 보는 중입니다
국외소설,1188,멋진 신세계,2021-06-09,4,"행복의 본질, 더 나아가 인간의 존재 이유에 대해 깊게 생각해 볼 수 있는 책."
국외소설,1189,멋진 신세계,2021-06-01,4,재미있습니다. 일상에 도움이 많이 됩니다.
국외소설,1190,멋진 신세계,2021-05-23,4,1984와 더불어 읽어야 할 고전
국외소설,1191,멋진 신세계,2021-05-22,4,추천하고 싶은 책입니다.
국외소설,1192,멋진 신세계,2021-05-18,4,완전 끝까지 잘 읽었다며 자랑하네요~
국외소설,1193,멋진 신세계,2021-05-06,4,책 내용이 신선하면서 재미있어서 하루만에 정독...
국외소설,1194,멋진 신세계,2021-05-02,4,많은 것을 생각하게 되는 소설이네요.
국외소설,1195,멋진 신세계,2021-04-28,4,재미있습니다. 한 번 읽으면 계속 읽게 됩니다
국외소설,1196,멋진 신세계,2021-04-25,3,어려웠어요ㅠㅠ 제가 이해력이 부족한가 싶네요ㅠㅠ 그래도 생각을 한 번쯤은 해보게해주네요
국외소설,1197,멋진 신세계,2021-04-10,4,아이 학교 수업 부교재여서 주문했습니다
국외소설,1198,멋진 신세계,2021-04-09,4,생각보다 책이 좀 어렵네요 !
국외소설,1199,멋진 신세계,2021-04-07,4,아직 초반부만 읽었지만 재밌네요..
국외소설,1200,멋진 신세계,2021-03-27,4,명작입니다 꽤 오래전 책인데 작가의 상상력이 놀랍습니다
국외소설,1201,멋진 신세계,2021-03-23,4,1984와 함께 읽으려고 구매한 책이다. 안정이란 이름하에 자행되는 전체주의적 폭력의 끔찍함을 보여주었다.
국외소설,1202,멋진 신세계,2021-03-21,4,꼭 읽어 보세요!! 재밌습니다
국외소설,1203,멋진 신세계,2021-03-17,4,학교에서 같이 읽어서 구매했어요
국외소설,1204,멋진 신세계,2021-03-15,4,재미있게 잘 읽고 있습니다.
국외소설,1205,멋진 신세계,2021-03-13,3,역시 세계문학
국외소설,1206,멋진 신세계,2021-03-12,4,어떻게 이런상상을 해낼 수가 있을까?
국외소설,1207,멋진 신세계,2021-03-08,3,다시 읽는 책인데 이번 번역이 완젼 맘에 들어요
국외소설,1208,멋진 신세계,2021-02-19,1,"후게 잘 안쓰는데 약간 불만을 적겠습니다. 예전 소담출판사이서 나온 책을 읽고 좋은 기억이 있어서 출판사를 보고 주문했습니다. 그런데 읽다보니 번역이 너무 어렵고, 불 친절하게 되어있는거 같습니다. 왜 굳이 그런 어려운 한자를 써야했나 이해가 안 되구요. 긴 문장이 많아서 가독성이 떨어지는거 같습니다. 그래서 진도가 잘 안나가요. 이건 지극히 제 주관적인 의견이구요. 제가 느낀 문제점들에 대해서 작가님의 의견을 듣고싶은데 그건 어렵겠죠."
국외소설,1209,멋진 신세계,2021-02-15,4,"미래의 완벽함에 대해 끊임없이 생각하고 의심하게 되는 책이었습니다.
재미있었습니다."
국외소설,1210,멋진 신세계,2021-02-13,4,올더스 헉슬리의 천재적인 상상력이 현실로 다가오는게 느껴져 놀랐습니다.
국외소설,1211,멋진 신세계,2021-02-11,4,추천합니다.
국외소설,1212,멋진 신세계,2021-02-07,4,넘. 재미있어요
국외소설,1213,멋진 신세계,2021-02-06,2,"내용을 알고보면 조금 식상할 수 있어요. 예전에 봤으면 기발하다고 생각할 수 있을 것 같은데, 현재에선 잘 모르겠네요..! 조금 딱딱한 느낌이 드는 책이었습니다."
국외소설,1214,멋진 신세계,2021-02-04,4,"책을 읽어가면서, 많은 생각을 들게 하는 책이었습니다."
국외소설,1215,멋진 신세계,2021-01-28,4,너무 좋아요
국외소설,1216,멋진 신세계,2021-01-28,4,90년 전에 이렇게 뛰어난 상상력과 디테일을 표현할 수 있었다니... 작가의 능력에 다시 한번 놀라지 않을 수 없네요. 조지 오웰의 <1984>와 함께 읽어도 정말 좋을 듯합니다. 적극 추천해요~!!
국외소설,1217,멋진 신세계,2021-01-27,4,여러분은 자유롭고 인간다운 사람이 되고 싶지 않습니까?
국외소설,1218,멋진 신세계,2021-01-21,4,계속 읽게 돼요!
국외소설,1219,멋진 신세계,2021-01-18,4,1932년에 쓰여진 책이라니 놀랍습니다.
국외소설,1220,멋진 신세계,2021-01-14,4,인문학 필수 독서라 구매해봅니다
국외소설,1221,멋진 신세계,2021-01-13,3,요즘 시대 이야기임? 너무 좋네
국외소설,1222,멋진 신세계,2021-01-07,4,읽고싶은 책입니다
국외소설,1223,멋진 신세계,2021-01-06,4,너무 기대되는 책입니다 아이와 함께 볼려구요
국외소설,1224,멋진 신세계,2021-01-04,4,작가의 통찰력과 상상력이 놀라운 책..
국외소설,1225,멋진 신세계,2020-12-27,4,현재에 대한책
국외소설,1226,멋진 신세계,2020-12-26,4,멋진책입니다 강추에요
국외소설,1227,멋진 신세계,2020-12-24,3,좋아용 ~~
국외소설,1228,멋진 신세계,2020-12-18,4,조지오월의 1984읽고 다른 시각의 책을 읽을수 있었어서 좋아요
국외소설,1229,멋진 신세계,2020-12-18,4,기대되는 책이네요.
국외소설,1230,멋진 신세계,2020-12-18,4,흥미롭습니다 두고두고 볼 책 ...
국외소설,1231,멋진 신세계,2020-12-14,4,추천도서라 구매해봤는데 좋아요~!
국외소설,1232,멋진 신세계,2020-12-12,3,"우연히 알게 되어 줄거리가 마음에 들어서 구매했습니다. 책 잘 읽히고 내용도 흥미롭워 재미있게 읽었습니다. 하지만 출판업체에서 신경을 안 쓰는 느낌을 받았습니다..ㅠㅠ 책 하단부분이 제대로 절단이 되어있지 않아 여러장이 붙어있고, 중간중간 잉크도 번져있으며 구멍이 난 부분까지 보여 교환할까 하다가 귀찮아서 그냥 읽긴 합니다만.. 앞으로 이런 부분은 조금 신경써줬으면 하네요.."
국외소설,1233,멋진 신세계,2020-12-10,4,기대됩니다
국외소설,1234,멋진 신세계,2020-12-09,3,작가의 뛰어난 상상력에 박수를
국외소설,1235,멋진 신세계,2020-12-07,4,재밌어요
국외소설,1236,멋진 신세계,2020-11-26,4,또 다른 디스토피아
국외소설,1237,멋진 신세계,2020-11-26,4,재밌음
국외소설,1238,멋진 신세계,2020-11-25,4,"tvn, 책을 읽어드립니다룰 보고 구입했어요. 재미있을거 같아요^^"
국외소설,1239,멋진 신세계,2020-11-23,4,읽고싶엇어요
국외소설,1240,멋진 신세계,2020-11-23,4,읽고싶엇어요
국외소설,1241,멋진 신세계,2020-11-23,4,책이 쓰여진 연도에 이런신세계를 생각했다니 놀라워요 생각이 많아져요
국외소설,1242,멋진 신세계,2020-11-23,4,어렵지만 잘 읽었습니다.
국외소설,1243,멋진 신세계,2020-11-20,4,술술 읽히네요.
국외소설,1244,멋진 신세계,2020-11-16,4,역시 필독도서를 읽어야됨
국외소설,1245,멋진 신세계,2020-11-11,4,상상력을 키워주는 소설
국외소설,1246,멋진 신세계,2020-11-09,4,굿
국외소설,1247,멋진 신세계,2020-11-09,4,정독해요
국외소설,1248,멋진 신세계,2020-11-08,4,읽으면서도 무서우면서도 현실을 잘 반영한 책이라 느끼는 게 많습니다
국외소설,1249,멋진 신세계,2020-11-04,2,세익스피어 한권 읽고 우주를 통달한 야만인님
국외소설,1250,멋진 신세계,2020-11-04,4,매우 흥미진진한 내용입니다.
국외소설,1251,멋진 신세계,2020-11-03,4,선물용으로구매했어요^^
국외소설,1252,멋진 신세계,2020-11-02,4,생각이 많아지는 책
국외소설,1253,멋진 신세계,2020-10-20,4,읽어보는 거 추천합니다~
국외소설,1254,멋진 신세계,2020-10-20,4,추천합니다.
국외소설,1255,멋진 신세계,2020-10-14,3,좋아요
국외소설,1256,멋진 신세계,2020-10-10,1,"자주는 아니지만 꾸준히 책을 읽는 사람입니다. 장르는 가리지 않고 소설, 고전, 인문학, 자기계발 등등 좋아하고요. 소담출판사에서 나온 책, 이 책 번역이 너무 어렵게 되어있습니다. 불필요한 한자가 너무 많고요. 그리고 문장들이 대체로 길어서 잘 읽히지가 않습니다. 당장 환불받고 싶네요. 그래도 돈이 없으니 읽어야겠습니다. 서점에서 직접 보고 결정하시기를 추천 드립니다!"
국외소설,1257,멋진 신세계,2020-10-05,4,시간이 지나서 다시 읽는 고전은 역시 이름값을 하네요. 예전과는 다르게 다가오는 내용들이 많습니다. 잊고있던 고전들을 다시 찾아봐야 할 필요성을 새삼느끼게 해주는 책
국외소설,1258,멋진 신세계,2020-10-04,4,꼭 한번 읽어보고 싶었는데 후회없는 책이었다
국외소설,1259,멋진 신세계,2020-10-03,4,재미있게 잘 읽있어요
국외소설,1260,멋진 신세계,2020-10-03,4,읽다가 소름이 돋을 정도
국외소설,1261,멋진 신세계,2020-10-02,4,디지털시대를 예언하듯이 현 시대를 꿰둟어 본 고전
국외소설,1262,멋진 신세계,2020-09-28,2,1930년대에 이런 작품이 나왔다는게 너무 신기하고 기발하네요. 하지만 개인적으로는 초중반까비는 큰 흥미를 끌지 못했다고 생각합니다.
국외소설,1263,멋진 신세계,2020-09-27,4,어린시절 읽었는지 가물가물해서 구매했어요. 역시 고전은 정답입니다. 작가의 상상력이 소름돋네요
국외소설,1264,멋진 신세계,2020-09-26,4,흥미롭게 읽었습니다.
국외소설,1265,멋진 신세계,2020-09-26,4,흥미진진하네요
국외소설,1266,멋진 신세계,2020-09-26,4,이 책을 그 옛날에 썼다는게 믿기지 않아요 작가가 정말 대단한 사람이구나 하는 것을 느낍니다
국외소설,1267,멋진 신세계,2020-09-25,4,이제야 읽은것이 안타까울 만큼 훌륭한 소설. 시간이 흘러도 명작의 가치는 바래지 않는다
국외소설,1268,멋진 신세계,2020-09-23,4,좋아요
국외소설,1269,멋진 신세계,2020-09-23,4,좋아요
국외소설,1270,멋진 신세계,2020-09-22,4,이게 1930년대에 쓰였다니 대단해요. 재미있게 잘 읽고 있어요.
국외소설,1271,멋진 신세계,2020-09-22,4,1930년대에 이런 생각을 ...
국외소설,1272,멋진 신세계,2020-09-20,4,1930년대에 이런 작품이 나왔다는게 신기하네요. 개인적으로 책의 아이디어는 너무 좋았는데 스토리 진행이 적당히 흥미로웠습니다.
국외소설,1273,멋진 신세계,2020-09-20,4,내용은 기발하지만 유쾌하지 않은 내용이고 마음이 무거워집니다
국외소설,1274,멋진 신세계,2020-09-17,4,1984와 비교해 읽어보면 더 재미있어요. 불행해질 권리에 대해 곰곰 생각해보게 해주네요. 곱씹어볼수록 재미있습니다. 역시 고전이네요.
국외소설,1275,멋진 신세계,2020-09-14,4,흥미진진합니다
국외소설,1276,멋진 신세계,2020-09-07,4,진작에 읽어볼 걸 그랬네요 1930년대에 쓴게 믿기지 않을 정도로 기발한 아이디어로 쓰여진 책이에요
국외소설,1277,멋진 신세계,2020-09-07,4,정말로 충격적이다.(여러의미에서) 모든 사람들이 읽었으면 하는 책이다.
국외소설,1278,멋진 신세계,2020-09-02,4,결국 진정한 행복이란 사람이란 무엇일까.. 이론적으로 완벽한 신세계를 마주하고도 나는 왠지 행복한것 같지가 않은 이유는 무엇일까 유쾌하고도 슬프다
국외소설,1279,멋진 신세계,2020-08-30,4,흥미로운 책입니다!
국외소설,1280,멋진 신세계,2020-08-27,4,완벽한 행복이란 있을까?
국외소설,1281,멋진 신세계,2020-08-26,4,먼 미래에 일어날 일을 상상해서 쓴 글이지만 우리 현재 모습 또는 곧 들이닥칠 미래에 모습이 적나라하게 쓰여있는 책. 과학의 무분별한 발전과 편리함만을 위한 인간의 욕심에 경고를 날린다
국외소설,1282,멋진 신세계,2020-08-22,4,조지오웰의 작품과 함께 읽으면 더 생각이 많아지는 작품
국외소설,1283,멋진 신세계,2020-08-21,4,100년전에 이렇게 멋진 신세계를 만들수 있음이 놀라워하면 읽었어요. 우리의 미래는 디스토피아가 되지 않길 바래요.
국외소설,1284,멋진 신세계,2020-08-16,3,잘 봤어요
국외소설,1285,멋진 신세계,2020-08-10,4,그 시대에 예측한 신세계 중 일부는 현재다
국외소설,1286,멋진 신세계,2020-08-08,3,중학생 때 읽은 기억이 나서 성인이 된 지금 다시 읽어보니 이름 하나하나에도 깊은 뜻이 있었다는 걸 알게 되었다7
국외소설,1287,멋진 신세계,2020-08-06,3,재밌어요 고전소설이라는게 믿기지가 않아요��
국외소설,1288,멋진 신세계,2020-08-04,3,삶에 관한 가치를 생각해볼 수 있는 소설
국외소설,1289,멋진 신세계,2020-08-02,4,좋습니다.
국외소설,1290,멋진 신세계,2020-07-28,4,"책 자체도 흥미로웠지만
다시 한 번 행복, 삶, 가치 지금의 내 시간과 상황에 대해서 생각해 보게 되는 책인 것 같다!"
국외소설,1291,멋진 신세계,2020-07-27,4,꼭 읽어보면 좋을것 같네요
국외소설,1292,멋진 신세계,2020-07-26,4,책이 재미있습니다!! 원서와 같이 읽으니 더 좋아요!
국외소설,1293,멋진 신세계,2020-07-19,4,많은 생각을 하게되는 책이네요. 현재의 상식이 과거엔 아니였던것처럼. 미래엔 어떨지 궁금해요
국외소설,1294,멋진 신세계,2020-07-16,4,유익한 내용의 책입니다.
국외소설,1295,멋진 신세계,2020-07-07,4,과거와 현재와 미래
국외소설,1296,멋진 신세계,2020-07-06,4,좋아요~
국외소설,1297,멋진 신세계,2020-07-06,4,좋아요~
국외소설,1298,멋진 신세계,2020-07-06,3,번역이 너무 옛날체에요
국외소설,1299,멋진 신세계,2020-07-05,4,생각할 거리가 많아서 좋았어요
국외소설,1300,멋진 신세계,2020-07-03,4,디스토피아에 대한 책
국외소설,1301,멋진 신세계,2020-06-29,4,좋아요 책이 생각보다 작네요
국외소설,1302,멋진 신세계,2020-06-29,4,"미래사회에는 인간을 수정에서 배양까지 유전자를 선별하여 알파, 베타, 감마, 델타, 엡실론의 계급으로 나뉘어 자라게 한다. 어릴 때부터 자신의 계급에 대해 불만을 가지지 않도록 수천번 수만번 듣게하는 최면의 소리는 자신의 삶에 대해 순응하며 살아가게 한다."
국외소설,1303,멋진 신세계,2020-06-27,4,"1932년작이 맞나 싶어요. 섬뜩하기도 하고, 여러가지 것들을 생각해보게되네요. 추천합니다."
국외소설,1304,멋진 신세계,2020-06-26,3,읽는 내내 머리를 때린다
국외소설,1305,멋진 신세계,2020-06-25,4,꽤 재밌어요 읽을만해요
국외소설,1306,멋진 신세계,2020-06-24,4,번역문이 읽기에 편합니다
국외소설,1307,멋진 신세계,2020-06-21,4,"물질적으론 풍요하지만 소마라는 알약으로 통제된 감정의 결핍은 이것이 유토피아인지 디스토피인지 헷갈리게 한다. 인공수정을 통해 배양된 태아는 알파, 베타, 감마, 델타, 엡실론이란 신분으로 나뉘어 성장하고 끊임없는 최면을 통해 자신의 타고난 신분에 대해 불만을 갖지 않도록 한다. 부익부빈익빈이 만연한 현대사회와 겹쳐 느껴지는 부분이 많아 우울하다."
국외소설,1308,멋진 신세계,2020-06-09,4,추천합니다
국외소설,1309,멋진 신세계,2020-06-08,4,좋은 지식 쌓을 수 있어요
국외소설,1310,멋진 신세계,2020-06-04,4,1984를 읽고 비슷하다고 해서 구입했습니다. 1984랑은 좀 다르지만 역시 흥미롭네요
국외소설,1311,멋진 신세계,2020-06-01,3,"심장이 딱딱해지길 바라는 시대, 가슴앓이와 슬픔이 없고 쾌락과 웃음만 있는 ‘멋진 신세계’는 정말 ‘멋진’ 신세계일까"
국외소설,1312,멋진 신세계,2020-05-30,4,굿굿
국외소설,1313,멋진 신세계,2020-05-29,4,과거에서 만난 오늘 지금의 어떤 책보다 새롭다 술술 잘 익히는 멋진 소설
국외소설,1314,멋진 신세계,2020-05-27,4,1984와 대비되는 환경에서 1984처럼 휘둘리는 대중을 보여주는 책입니다.
국외소설,1315,멋진 신세계,2020-05-22,3,설민석쌤 방송 보고 샀는데 초반은 나름대로 잘 읽혀요 중간 정도 가서 덮었습니다 이야기로 듣는 것과 책으로 읽는 건 확실히 다르더군요 그래도 책 내용에서 기존에 내가 알던 세상과는 딴판인 세상의 모습을 통해 여러 생각을 해볼 수 있었던 것 같습니다
국외소설,1316,멋진 신세계,2020-05-12,1,읽기 힘듬
국외소설,1317,멋진 신세계,2020-05-11,4,"미래에 대한 작가의 상상이 대단하고, 현실감 있어 좋아요."
국외소설,1318,멋진 신세계,2020-05-06,4,오래전에 이런글을 쓰다니 대단해요
국외소설,1319,멋진 신세계,2020-05-04,4,좋아요.
국외소설,1320,멋진 신세계,2020-05-04,4,정독합니다
국외소설,1321,멋진 신세계,2020-04-30,4,좋아요
국외소설,1322,멋진 신세계,2020-04-27,4,읽을수록 재미나요. 흥미로워요.
국외소설,1323,멋진 신세계,2020-04-27,4,대단하다
국외소설,1324,멋진 신세계,2020-04-23,4,어쩌면 우리에게도 닥칠 무시무시한 미래.
국외소설,1325,멋진 신세계,2020-04-21,4,많은 걸 생각해볼 수 있게 하는 책. 올더스 헉슬리의 말들을 좋아하는데 번역도 잘 해주셔서 감사합니다.
국외소설,1326,멋진 신세계,2020-04-20,4,좋아요^^*~~~
국외소설,1327,멋진 신세계,2020-04-20,4,재밌고 유익했습니다
국외소설,1328,멋진 신세계,2020-04-20,4,번역과 설명이 깔끔해서 술술 잘 읽히면서도 내용때문에 너무 소름돋게 재밌습니다 !!
국외소설,1329,멋진 신세계,2020-04-17,3,소재가 참신해서 기대되요
국외소설,1330,멋진 신세계,2020-04-17,4,쉽게 읽히지만 과학과 인간에 대해서 생각해보게하는 소설
국외소설,1331,멋진 신세계,2020-04-14,4,sf 좋아하는 사람으로서 재밌게 읽었습니다.
국외소설,1332,멋진 신세계,2020-04-10,4,구매는 예전에 했는데 아직 읽어보지 못했습니다. 기대돼요~ 평도 좋아서 더 기대됩니다.
국외소설,1333,멋진 신세계,2020-04-07,4,책읽어드립니다 보고 읽고 싶어서 샀어요.
국외소설,1334,멋진 신세계,2020-04-07,4,유명한 필독서
국외소설,1335,멋진 신세계,2020-04-05,4,1984와 마찬가지로 현대사회의 문제점에 대해 고찰하게 되는 책.
국외소설,1336,멋진 신세계,2020-04-02,4,미래에 대해 재밌으면서도 잘 표현한 책
국외소설,1337,멋진 신세계,2020-03-31,4,일기 재미있어요
국외소설,1338,멋진 신세계,2020-03-31,4,좋아요
국외소설,1339,멋진 신세계,2020-03-30,4,전혀 멋지지 않은 신세계를 보여주죠..
국외소설,1340,멋진 신세계,2020-03-30,4,"하루만에 후루룩 다 읽었어요. 잘 읽히고 내용도 흥미롭... 근데, 다소 우울해요. 아이들과 토론하기 좋은 내용입니다."
국외소설,1341,멋진 신세계,2020-03-28,4,이책을 읽으며 다시금 인간의 존엄성을 느끼게되는것같아요
국외소설,1342,멋진 신세계,2020-03-25,4,미래가 두려워지는 책이다.
국외소설,1343,멋진 신세계,2020-03-23,4,재밌게 술술 잘. 읽힙니다
국외소설,1344,멋진 신세계,2020-03-20,4,궁금해서 구입했어요
국외소설,1345,멋진 신세계,2020-03-18,4,"책읽어드립니다"" 방송 보고 읽어보고 싶어서 구매했어요~~^^"
국외소설,1346,멋진 신세계,2020-03-18,3,"암울한 미래를 그린 현대 고전! 과학이 최고도로 발달해 사회의 모든 면을 관리, 지배하고 인간의 추생과 자유까지 통제하는 미래 문명 세계를 그린 올더스 헉슬리의 『멋진 신세계』."
국외소설,1347,멋진 신세계,2020-03-15,4,재밌습니다
국외소설,1348,멋진 신세계,2020-03-12,4,흥미로운 전개!
국외소설,1349,멋진 신세계,2020-03-11,4,디스토피아 관련된 책은 멋진 신세계가 처음이었어요 솔직히 말해서 초반부에 캐릭터와 이름이 매칭이 안돼서 꽤나 고생했는데 마지막 하이라이트부분에서 굉장히 재미있고 신선했어요 마침 요즘책방에서 이 책을 주제로 했다기에 내친김에 그것도 봤는데 프로그램 방송에서 설명을 너무 잘해줘서 한번더 읽을때 더 재밌을것 같아요
국외소설,1350,멋진 신세계,2020-03-10,4,좋아요!! 잘 읽을게요 ^^
국외소설,1351,나미야 잡화점의 기적,2018-08-30,1,"굳이 이런 가벼운 글을 읽기 위해 책을 사야하는지....
동네 도서관에서 빌려 숨 한번 쉬고 슬슬 읽으면 딱인 책."
국외소설,1352,나미야 잡화점의 기적,2016-04-12,4,"스스로 비관적이고 부정적인 성격이라고 생각이 든다면 한번 읽어보시길,,,왠만한 자기계발서 10권보다 나은 책입니다."
국외소설,1353,나미야 잡화점의 기적,2018-03-21,3,영화부터 봤는데 엄청 재미없어서 소설은 어떨까 했다. 진짜 재미없는 이야기면 어쩌지 했는데 역시나 각색이 별로라 그랬던 모양. 히가시노 게이고의 소설들 중 주로 읽었던건 추리쪽이지만 이 책은 추리소설이 아님에도 탐정이 등장하지 않는데도 재미있다. 판타지와 드라마가 적절히 배합되어 놀라운 기적의 순간을 창조해낸다. 따뜻하고 인간적인 냄새가 물씬 풍겨나는 이야기라 정말 마음에 든다. 요즘 같이 고민이 많은 시절에 나도 내이야기를 들어주는 나미야 잡화점 할아버지를 만나봤으면 닢다.
국외소설,1354,나미야 잡화점의 기적,2019-03-15,4,나미야 잡화점의 기적... 명작이라고 생각한다!! 추리소설도 아닌 소설이 추리소설처럼 아주 잘 짜여지고 엮어져 술술 풀어나간다! 감동적이고 따듯한 소설이다..
국외소설,1355,나미야 잡화점의 기적,2019-03-01,4,궁금해서 계속 읽게 됩니다. 흥미롭고 빠져드는 이야기
국외소설,1356,나미야 잡화점의 기적,2018-09-25,4,따뜻한 이야기가 가득해요
국외소설,1357,나미야 잡화점의 기적,2017-04-08,4,히가시노게이고하면 떠오르는 치밀한 연계성을 갖춘 마음 따스한 치유의 책.
국외소설,1358,나미야 잡화점의 기적,2019-07-14,4,읽기좋아요
국외소설,1359,나미야 잡화점의 기적,2019-06-21,4,마음이 따뜻해져요
국외소설,1360,나미야 잡화점의 기적,2019-06-05,4,책 재밌어요!! 이야기전개가 이렇게 흘러갈까 생각하면서 읽다가도 예상과 빗나가게 전개되니 더 재밌네요
국외소설,1361,나미야 잡화점의 기적,2018-02-03,4,"두권선물하고, 또 구매하게 되네요~ 소장하고싶은책입니다^^ 역시 작가님♡"
국외소설,1362,나미야 잡화점의 기적,2016-09-11,4,한번 읽기 시작하면 다 읽을때까지 손을 땔 수 없는 아우라
국외소설,1363,나미야 잡화점의 기적,2016-08-13,3,"5편에 단편으로 구성되어 있어 얘기마다 재미있었어요.. 2장 ""한밤중에 하모니카를""은 주인공의 꿈인 음악과 집안에 가업을 물려받을지에 대한 고민을 하게되는....따뜻하면서도 슬픈 이야기네요"
국외소설,1364,나미야 잡화점의 기적,2020-12-03,1,리커버가 이뻐서 구입했는데 겉표지가 어떻게 이렇게 더러울까요. 비닐에 먼지가 묻었나 하고 뜯었는데 헉 종이 표지가 더러운거였어요. 너무하네요. 이런걸 보내시다니.
국외소설,1365,나미야 잡화점의 기적,2020-09-30,3,마음이 따뜻해지는 책이었습니다
국외소설,1366,나미야 잡화점의 기적,2019-05-10,4,너무 재밌게 읽은 책. 여러 에피소드에 데해 고민도 같이 하고 재밌어요.
국외소설,1367,나미야 잡화점의 기적,2019-04-03,4,추리소설은 여윽시
국외소설,1368,나미야 잡화점의 기적,2018-05-17,4,영화보단 책이 더 좋은 것 같아요!!
국외소설,1369,나미야 잡화점의 기적,2018-04-05,4,흥미진진한 히가시노 게이고의 역작
국외소설,1370,나미야 잡화점의 기적,2018-03-06,4,좋아요!!
국외소설,1371,나미야 잡화점의 기적,2018-01-05,4,역시나 기대를져버리지않네요 ㅎ
국외소설,1372,나미야 잡화점의 기적,2017-08-15,4,원래 일본 작가 책 잘 안읽는데 최근 워너원 박지훈군이 감명깊게 읽었다고 해서 주문합니다. 후기내용들을 보니 좋은 책인것 같아요. 기대됩니다
