id,document,label
3286,과거와 현재를 오가는 장면들을 머릿속에서 시간순으로 배치하느라 꽤 애를 먹었지만 정말 몇몇 에피소드는 눈물이 핑 돌아버렸지 모에용 살인사건이나 추리뿐만이 아니라 이런 식의 책도 쓰시다니 갬덩입니다 히가시노 선생님 8ㅁ8,1
3287,초반엔 살짝 지루하지만 점점 재밌고 감동적이예요,1
3288,재밌게 잘 읽었습니다,1
3289,역시는 역시다. 히가시노 게이고의 따뜻한 소설은.,1
3290,한번은 꼭 읽어볼만한 책입니다!,1
3291,마음이 따뜻해져요~,1
3292,또 한번 작가님은 천재라고 생각하게 된다. 진짜 읽으면서 5번 넘게 운 것 같아요 ㅠㅠ 항상 도서관에서 대출 할려고 할 때 마다 예약까지 다 찬 이유를 알 것 같아요. 이 책은 전설입니다. 얻을 것이 많은 책,1
3293,히가시노 게이고 팬인데 추리소설류가 아니라 땡기지않았으나 워낙 감동적이라하여 봄 근데 음 솔직히 그냥 나쁘지않은 정도 워낙 기존 히가시노 게이고의 추리소설들에 비하면 그냥 음... 여튼 지극히 개인적으론 뇌리에 꽂히거나 크게 감명 깊을 만한 작품은 아닌듯 그냥 볼만함,1
3294,하고 싶은 걸 생각하며 가슴이 뛰게 되어요!,1
3295,너무나 재미있어요 따뜻해요,1
3296,책을 잘 읽지않았는데 이 책을 접하고 너무 재밌더라구요 정말 좋은 책이었습니다 교훈도 얻었어요.,1
3297,속마음을 얘기하지않는 일본인들에게 필요한 얘기. 탄탄한 구성. 플롯이 좋은 동화,1
3298,"2013년 3쇄분을 구매하고나서,
8년동안 장식만하다 얼마전에야 책을 손에 잡았는데..
금방 읽었네요..
잘짜여진 구성에, 마음따뜻해지는 이야기...
좀더 빨리 읽어볼껄...... 후회되네요..",1
3299,꽤 오래전에 읽었는데 너무 재밌게 읽었어서 기억에 많이 남아요,1
3300,기발한 발상에 빠르게 읽히면서 감동까지 주네요,1
3301,정말 재밌어요 잘읽었어요,1
3302,너무 재밌어요 좋아요,1
3303,좋아요 유익해요 추천합니다,1
3304,흥미롭고 쉽게 읽히는 책,1
3305,읽고 너무나 감동을 받았습니다. 엄마께도 친구에게도 지인한테도 추천하고 있습니다. 영화로도 나왔으니 책이 싫으신 분들은 영화로라도 꼭 접하시길 바랍니다.,1
3306,기발하고 내용이 좋습니다.,1
3307,가볍지만 맘을 따뜻해 지는 그런 책,1
3308,재미있게 한번에 읽었어요,1
3309,읽을까 말까 한 책 이였는데 읽어 볼게요.,1
3310,너무 재미있고 다시 읽고싶어요,1
3311,우리 모두는 서로 알지 못해도 연결되어 있다.,1
3312,읽는 내내 마음이 따뜻했어요,1
3313,모르는 사람한테 그렇게 큰 위로를 받을 수 있다는 걸 참 감동적입니다,1
3314,재미있습니다. ㆍ,1
3315,너무 재미있고 내용도 따뜻하고... 멈출수 없이 책장을 넘기던 책이에요,1
3316,너무 감동적이고 계속 다시 읽어도 잘 읽히고 재밌어요,1
3317,마음이 따뜻해지는 책,1
3318,가볍게 읽기 좋은 책 같아요,1
3319,역시 히가시노 게이고 작가님은 소설을 잘 쓰시는것 같네요. 책이 두껍기도 해서 2일정도 걸린것같아요. 친구의 고민을 들어주는 기분이었습니다. 꼭 읽어보세요 !,1
3321,정말 재미나게 읽고 나선 뿌듯하게 읽었어요,1
3322,기대도 안했는데 읽다보니 눈물이 좍좍..ㅋㅋ 시간 가는줄도 모르고 봤네요. 마음이 따뜻해지고 싶을 때 읽으면 좋을 듯.,1
3323,내 첫 소설집 잘 얽혀있는 스토리,1
3324,"책을 원래 잘 안읽었었는데 우연히 서점을 갔다가 ‘책을 한번 사볼까?’ 라는 생각이 들어서 베스트셀러 중에서 재밌어보이는 책을 샀고, 그 책이 나미야 잡화점의 기적 이라는 책이다.
이 책은 어떤 도둑 세명이 도망을 치다가 우연히 폐가를 보게 되었고 숨기가 적당하다고 생각하여 그들은 그곳 안에 숨어있었다. 하지만 그곳은 나미야 잡화점이었고 자꾸 신비한 일들이 벌어졌다. 어쩌다보니 세 도둑은 고민 상담 편지를 들어주게 된다. 이야기 속에서는 하나의 충고로 많은 것이 바뀌게 되는데 작가는 하나의 작은 변화가 큰 변화를 일으킬 수도 있다는 것을 알리고 싶었던 것이 아닐까?
세 도둑이 고민상담편지가 들어온 걸 알아차리고 답장을 써서 뒷문 우유상자에 넣어놓았는데 편지가 감쪽같이 사라진 부분이 인상적이었는데 사실은 저 부분을 읽고 상자에 넣어놓은 편지가 갑자기 사라져버리니까 섬뜩하기도, 무섭기도 하였다.
나는 나미야 잡화점의 기적 이라는 책을 평소에 별로 독서에 흥미가 없거나 독서를 하지 않는 사람에게 추천하고싶다. 나도 원래는 독서에 흥미가 없었는데 이 책으로 인해서 자꾸 여러 개의 책을 사게 되었고 독서를 자주 하게 되어서 독서에 흥미가 없는 사람에게 강력 추천한다.
‘나미야 잡화점의 기적’ 을 다 읽고 히가시노 게이고 작가의 다른 책인 ‘녹나무의 파수꾼’ 이라는 책을 읽어봤는데 같은 작가라서 그런지 전개해 나가는 방식이 매우 비슷하다고 느꼈다.
나는 이 책을 읽고 이렇게 글을 잘 쓸 수있나 라는 생각이 들었다. 몰입도는 내가 읽은 책 중에서는 최고인 것 같다.",1
3325,초반 이야기들은 그냥저냥 읽히다가 중반쯤부터 미친듯이 가속이 붙기 시작한다. 내려놓을 수가 없는 책.,1
3326,믿고 읽는 작가님 책입니다.,1
3330,어른이용동심소설..,1
3331,인생책이에요 다들 꼭 읽어보세요❤️,1
3333,나도 한번 받아보고 싶은 고민상담..!?!,1
3335,재밌어요 강력추천합니다,1
3337,책을 끊을 수 없을 정도의 몰입력이 있어요. 나이가 들수록 누군가에게 나의 얘기를 진지하게 상담하고 싶지만 그 상대가 갈수록 없어진다는 것을 문득 깨닫게 되네요.. 그리고 한편으로는 마지막의 나미야 할아버지의 백지의 지도라는 답번이 큰 가르침을 주시네요,1
3338,너무 놀라워요.. 빌려서 읽었는데 또 읽고싶어서 사야겠어요,1
3340,언제나 다시 읽어도 마음한켠 따뜻해 지는 이야기들 표짐까지 바껴서 더더욱 책이 이쁨,1
3341,카페에서 우연히 읽고 푹 빠져서 직접 서점가서 산 책이에요! 안읽아보신분 있으면 꼭 시도해보세요,1
3342,감동적이고 재밌어요,1
3344,가볍게 읽기 좋아요,1
3346,삭제된 리뷰입니다.,1
3347,정말 재밌게 읽었다,1
3349,재미있어요,1
3350,잔잔한 감정과 감동들이 많아 읽으면서 힐링이 되었었어요,1
3352,소설책은 읽고싶고 며칠 고민하다 ebook으로 구매해서 읽었어요. 읽는 속도가 좀 느리고 설이라 이것저것 하다보니 반나절 걸리긴했지만 너무너무 잘 읽은 책입니다. 어떻게 이렇게 연결된 글을 쓴건지 한챕터씩 읽으며..너무 기발하고 좋았습니다..,1
3355,최애 소설. 마음이 따뜻해지는 소설이에요.,1
3356,ꯁ,1
3357,진짜 술술 잘 읽히는 책!,1
3360,아이가 재미있게 잘 읽었습니다,1
3363,우리딸한테도 꼭 읽어보라고 추천하는 책이예요,1
3365,헐! 땡큐에디션도 나왔네요 사고싶다,1
0,"굳이 이런 가벼운 글을 읽기 위해 책을 사야하는지....
동네 도서관에서 빌려 숨 한번 쉬고 슬슬 읽으면 딱인 책.",0
1,"스스로 비관적이고 부정적인 성격이라고 생각이 든다면 한번 읽어보시길,,,왠만한 자기계발서 10권보다 나은 책입니다.",1
2,영화부터 봤는데 엄청 재미없어서 소설은 어떨까 했다. 진짜 재미없는 이야기면 어쩌지 했는데 역시나 각색이 별로라 그랬던 모양. 히가시노 게이고의 소설들 중 주로 읽었던건 추리쪽이지만 이 책은 추리소설이 아님에도 탐정이 등장하지 않는데도 재미있다. 판타지와 드라마가 적절히 배합되어 놀라운 기적의 순간을 창조해낸다. 따뜻하고 인간적인 냄새가 물씬 풍겨나는 이야기라 정말 마음에 든다. 요즘 같이 고민이 많은 시절에 나도 내이야기를 들어주는 나미야 잡화점 할아버지를 만나봤으면 닢다.,1
3,나미야 잡화점의 기적... 명작이라고 생각한다!! 추리소설도 아닌 소설이 추리소설처럼 아주 잘 짜여지고 엮어져 술술 풀어나간다! 감동적이고 따듯한 소설이다..,1
4,궁금해서 계속 읽게 됩니다. 흥미롭고 빠져드는 이야기,1
5,따뜻한 이야기가 가득해요,1
6,히가시노게이고하면 떠오르는 치밀한 연계성을 갖춘 마음 따스한 치유의 책.,1
7,읽기좋아요,1
8,마음이 따뜻해져요,1
9,책 재밌어요!! 이야기전개가 이렇게 흘러갈까 생각하면서 읽다가도 예상과 빗나가게 전개되니 더 재밌네요,1
10,"두권선물하고, 또 구매하게 되네요~ 소장하고싶은책입니다^^ 역시 작가님♡",1
11,한번 읽기 시작하면 다 읽을때까지 손을 땔 수 없는 아우라,1
12,"5편에 단편으로 구성되어 있어 얘기마다 재미있었어요.. 2장 ""한밤중에 하모니카를""은 주인공의 꿈인 음악과 집안에 가업을 물려받을지에 대한 고민을 하게되는....따뜻하면서도 슬픈 이야기네요",1
13,리커버가 이뻐서 구입했는데 겉표지가 어떻게 이렇게 더러울까요. 비닐에 먼지가 묻었나 하고 뜯었는데 헉 종이 표지가 더러운거였어요. 너무하네요. 이런걸 보내시다니.,0
14,마음이 따뜻해지는 책이었습니다,1
15,너무 재밌게 읽은 책. 여러 에피소드에 데해 고민도 같이 하고 재밌어요.,1
16,추리소설은 여윽시,1
17,영화보단 책이 더 좋은 것 같아요!!,1
18,흥미진진한 히가시노 게이고의 역작,1
19,좋아요!!,1
20,역시나 기대를져버리지않네요 ㅎ,1
21,원래 일본 작가 책 잘 안읽는데 최근 워너원 박지훈군이 감명깊게 읽었다고 해서 주문합니다. 후기내용들을 보니 좋은 책인것 같아요. 기대됩니다,1
22,워너원 박지훈 군이 추천해줘서 읽어보려고 주문했어요 ^^ 원래 추리소설 좋아하는데...ㅎㅎㅎ 벌써 기대되네요 얼른 내일 받았으면 좋겠어요 ~~~!!!!,1
23,따스한 책!!!,1
24,시간 가는줄 모르고 읽었습니다 그만봐야지 하면서도 덮지 못하고 계속 읽게될만큼 정말 재밌게 봤습니다,1
25,생각보다 두꺼운 책을 하루만에 읽었다 마음이 따뜻해지고 순수해지는거 같았딘,1
26,"오랜만에 읽은 감동 스토리. 너무도 완벽히 짜여진 감동 스토리에 마음이 찡. 책을 펼치는 순간, 빠져나갈 곳이 없는 무한 감동에 빠지게 된다. ^^",1
27,중학생 조카가 이미 읽어보고나서 소장하고 싶은 책이라기에 사줬는데 몇 페이지를 열어보니 나도 읽고 싶은 생걱이 들었다. 하나 더 사기는 그렇고 빌려서 봐야겠다 ^^,1
28,쉽게 읽히고 생각할거리를 주는 재미있고 유익한 책입니다,1
29,아이가 좋아할거같아서 구입해서 선물했어요:),1
30,아이 과제 때문에 샀는데 좋네요 ^^,1
31,영화를 몇번보고 책으로 읽어보고 싶어 구매했어요 마음 따뜻해지는 내용이라 괜찮아요,1
32,기대하지않았는데 흥미진진해서 한번에 다 읽었네요..,1
33,오래된 책이지만 재밌게 읽었습니다.,1
34,너무 재미있게 봤던 책이에요,1
35,재밌습니다. 글이 술술 읽힙니다,1
36,어려움 없이 잘 읽힙니다,1
37,많은 이들이 추천하고 읽은 책에는 다 이유가 있는 것 같습니다. 웬만한 흔하디 흔한 자기개발서들 보다 더 도움이 되었던 것 같네요. 추천합니다!,1
38,자녀방학숙제용으로 구입했습니다,1
39,학생들이간단하게 읽기 좋은 추리소설 같아요~ 추천!,1
40,이 책은 명성 그대로 임 乃,1
41,시공간을 뛰어 넘는 환타지,1
42,재미있고 감동이 있는 책,1
43,"하루에 몇자라도 책읽는 습관 만드려고 구매했는데 실패했어요. 왜냐면 3시간 만에 다 읽어버렸거든요.. 멈출수가 없어요ㅠㅠ 재밌는데 여러 생각도 드는 책이었습니다,,★",1
44,아직 읽지 않았지만 믿고 보는 히가시노 게이고! 기대 됩니다.,1
45,영화와 또 다른 느낌입니다.,1
46,학교 필독서로 구매했어요,1
47,히가시노 게이고 책중에 가장 서정적이고 희망적인 책이라 생각이 듭니다. 물론 개인적인 견해이지만. 암튼 잘 읽고 있습니다.,1
48,좋아요. 잘 읽겠습니다.,1
49,좋기는 한데 예 그렇슴다,1
50,영화와 또 다른 느낌입니다.,1
51,학교 필독서로 구매했어요,1
52,히가시노 게이고 책중에 가장 서정적이고 희망적인 책이라 생각이 듭니다. 물론 개인적인 견해이지만. 암튼 잘 읽고 있습니다.,1
53,좋아요. 잘 읽겠습니다.,1
54,좋기는 한데 예 그렇슴다,1
55,책 내용이 참 좋아요,1
56,유명한 책을 이제야 읽어보았는데 생각보다 너무 재미있었습니다.,1
57,매우좋아요 감사합니다 ㅎㅎ 감사합니다 ㅎㅎ 감사합니다 ㅎㅎ,1
58,재밌게 잘 읽고 있어요,1
59,읽으면 읽을수록 지로후지 않고 때론 깊이 음미하게 된다.,1
60,재밌다고 해서 구매했어요. 겉표지를 열어보니 생각지도 못했던 빨간색이어서 당황했어요.,1
61,책 잘 읽고 있어요,1
62,유명하다길래 읽어봤는데 재밌네요. 왜 유명한지 알겠어요!,1
63,"유명한 작품이라 말해 뭐합니까, 히가시노 게이고 작품은 꾸준히 보는것 같습니다.",1
64,재미있게 읽었습니다:D,1
65,복선이 많아 너무 재미있게 읽었어요,1
66,꼭 읽어보고 싶었던책!!,1
67,역시 실망시키지 않는 재미있는 내용의 책이었습니다.,1
68,소장용인데 책겉속지 부분이 좀 지저분해서 짜증나네요.,1
69,재밌게 잘 읽었습니다.,1
70,도서관에서 책을 읽고 마음에 들어서 사게 되었다. 마음이 따뜻해지는 책이다.,1
71,"재미있게 읽고 친지에게 선물 해줬던 책, 다시 읽고싶어 구매했습니다.",1
72,잔잔하지만 따듯한 감동이 있네요...,1
73,잘 읽겠습니다.!!,1
74,배송빠르고 상품 마음에 듭니다,1
75,전좋았어요 과거랑 연결된다는것도 참신하고 사람냄새나는 이야기여서 감동받았어요,1
76,너무재미읽게읽은책이라 친구한테선물해줬어요 마음이 따뜻해져요,1
77,몇년 전에 빌려서 읽었는데 여전한 여운과 감동에 소장하려고 구매했어요. 이제 커가는 아이들과 함께 읽으려구요.,1
78,딸에게 선물했어요 책의 재미,1
79,딸에게 선물했어요.,1
80,청소년뿐만 아니라 어른들도 한번씩 읽어봤으면 좋을거같은 책이네여,1
81,지금 선택한 길이 올바른 것인지 누군가에게 간절히 묻고 싶을 때가 있다. 고민이 깊어지면 그런 내 얘기를 그저 들어주기만 해도 고마울 것 같다. 어딘가에 정말로 나미야 잡화점이 있었으면 좋겠다 라는 옮긴이의 말처럼~ 나또한 그랬으면 하는 바람이 있다.,1
82,아이가 잘 앍고있어요,1
83,진짜 이틀동안 시간가는줄 모르고 읽은 것 같아요. 왜 세계 명작인지 알겠네요.. 현실에도 나미야 잡화점이 있었다면 얼마나 좋을까 라는 생각을 수없이 했습니다. 잡화점의 고객 즉 고민이 있는 주인공끼리의 접점 또한 놀랍더라구요. 뭉클함의 연속 이었습니다ㅜㅜ 현명하신 잡화점 할아버지의 명복을 빌며 이 글을 적어봅니다.,1
84,전부터 읽고 싶었는데 드디어 사서 기분 좋아요!,1
85,재미있게 잘 쓰여진 책입니다. 재미있습니다.,1
86,중학생 아이가 구매해달라고 하네요,1
87,학교다닐때 읽다가 소름 돋은 기억이 있어 다시 읽어보려고 주문했어요ㅎㅎ,1
88,"다른 사람 추천으로 읽은 책인데, 기대 안 했지만, 슬슬 잘 넘어가면서 읽을 수 있는 책입니다.",1
89,흥미롭고 현실적인 이야기가 마음에 와 닿는다.,1
90,학생이 읽고싶다고 해서 구매했어요,1
91,부담없이 재미있게 읽을 수 있는 이야기.,1
92,인생책이라서 구입했습니다. 시간가는줄 모르고 읽을 수 있는 책이고 교훈과 재미 그리고 반전 모든게 있는 책 같습니다.,1
93,재밌게 읽었습니다. 아이가 좋아하네요,1
94,쉽게 읽을 수 있는 따뜻한책,1
95,중학생이.읽기좋은책? 쉽게 읽혀지고 재미있으나 소장까지해야하나? 하는 생각은 들었지만 이미 구입후 ㅎ가볍게 읽기 좋은책,1
96,힐링소설 늦게나마 추천받아서 읽어봅니다~,1
97,좋아요 재밌어요 추천,1
98,정말 재밌게 보았어요ㅠㅠ 괜히 다들 재밌다고 하는 게 아니군요! 잘 읽히고 가볍게 읽기 좋았어요,1
99,아이에게 선물했는데 너무재밌다고해요,1
100,중학생이.읽기좋은책? 쉽게 읽혀지고 재미있으나 소장까지해야하나? 하는 생각은 들었지만 이미 구입후 ㅎ가볍게 읽기 좋은책,1
101,힐링소설 늦게나마 추천받아서 읽어봅니다~,1
102,좋아요 재밌어요 추천,1
103,정말 재밌게 보았어요ㅠㅠ 괜히 다들 재밌다고 하는 게 아니군요! 잘 읽히고 가볍게 읽기 좋았어요,1
104,아이에게 선물했는데 너무재밌다고해요,1
105,재밌게 잘읽었어요 술술읽혀요,1
106,책읽기 싫엏는 사람에게도 술술읽히는 책입니다,1
107,너무 재밌고 술술 잘읽히고 뒷내용이 궁금해서 손에서 놓을수가 없어요.,1
108,잔잔한 감동을 주는 책~,1
109,유명해서 샀어요!!,1
110,아들이 학교 도서목록으로 구매했어요,1
111,2년전에 읽고 다시 구매했어요 감동적이에욪,1
112,"배송빨라서 좋았습니다.
기대되네요",1
113,정말 좋은 책인것 같다,1
114,열심히살면 언제가는좋은일이,1
115,아이와 같이 보려고 샀어요.,1
116,따뜻한 느낌이 들어요,1
117,책 내용이 너무 재밌어요 꼭 추천드려요,1
118,초반에 구성이 왜이래? 했지만 중반을 넘기면서 참 잘 짜여진 소설이란 생각이 들었습니다. 감동도 있었고 저한텐 재밌는 책이었습니다.,1
119,재밌어서 책을 손에서 놓을수가 없다..,1
120,중학생 아들과 같이 읽으려고 샀어요.,1
121,처음 읽어보는 작가의 작품 기대됩니다 무겁지 않아서 잘 읽히네요,1
122,잘 읽어 보겠습니다.,1
123,가볍지만 내용은 묵직한 책,1
124,재밌고 감동적이네요 . 힘이 되었습니다.,1
125,스페셜에디션에 베스트셀러여서 구매햇는데 ㄱ내용은 그냥그래요,1
126,소설은 처음이라 정독하는중 잘읽혀요 내용은 그냥 그래요,1
127,이야기 간 연계가 잘되있어서 작가가 정말 소설을 잘 쓴다고 생각했어요. 길이가 길어 살짝 지루했지만 아주 재밌게 잘 읽었어요,1
128,나미야 잡화점의 기적 잘 읽혀요,0
129,예전에 나왔을땐 그냥 읽기만하고 책 구매는 생각도 안했는데 봄날에디션 너무예뻐서 구매했습니다. 항상 읽을때마다 진한 여운을 주네여~,1
130,천천히 읽어보기 좋은 책인것 같아요.^^,1
131,좋아요!! 정말 좋아요!!,1
132,읽고 싶었던 책이였는데 구입하게 되어서 너무 좋아요~~,1
133,자기전에 읽으면 마음이 따뜻해지는 동화같은 소설,1
134,등장인물들의 관계들이 볼만하네요 가볍게읽기 좋아요,1
135,초6 딸아이가 재미있게 읽었다네요,1
136,마음이 따뜻해지고 술술 잘읽혀요~,1
137,베스트셀러는 역시 그 이유가 있는 거 같네요. 흥미로운 이야기 잘 읽었어요 :),1
138,2010년대를 대표하던 베스트셀러인 만큼 내용 또한 훌륭함.,1
139,감동적인 얘기ㅠ♡ㅠ 마지막엔 정말 소름 돋았어요. 예전부터 읽고 싶었던 책인데 왜 이제야 읽었나 싶울 정도로 잘 읽었습니다. 남녀너소 누구나 좋아할 것 같아요. 책 소장하면서 친구들에게 빌려주거나 해야겠어요. 그 정도로 너무 좋은 책! 이번에 봄날 한정판으로 책이 넘 이쁘게 나왔길래 바로 샀는데 책이 정말 넘넘 예뻐요><,1
140,친구에게 선물로 주었어요,1
141,아이가 재밌게 읽네요. 좋은 것 같아요,1
142,"상담자 사연의 옴니버스 형식같아 보이지만, 서로의 인생에 영향을 주며받으며 살고있는 모습을 잘그린 감동이 있는 소설",1
143,계속 읽어도 마음이 따뜻해지네요,1
144,금방 읽어요 한정판이 꽤 많군요,1
145,재밌어요~~~^^ 올해 읽은 책중에 최고입니다~!,1
146,최고의 책이었습니다.,1
147,좋아요 잘 읽을 수 있어요 추천드립니다^^,1
148,왜 꾸준히 베스트셀러인지..읽어보면 정답!,1
149,예전부터 구매하고 싶었던 책인데 봄날에디션으로 나왔길래 얼른 구매했어요 다시 읽어도 좋아요,1
150,재밌어요~~~^^ 올해 읽은 책중에 최고입니다~!,1
151,최고의 책이었습니다.,1
152,좋아요 잘 읽을 수 있어요 추천드립니다^^,1
153,왜 꾸준히 베스트셀러인지..읽어보면 정답!,1
154,예전부터 구매하고 싶었던 책인데 봄날에디션으로 나왔길래 얼른 구매했어요 다시 읽어도 좋아요,1
155,중학생 때 유명했었는데 드디어 읽어 보내요 재미있었어요,1
156,주변에서 추천을 많이 해줘서 구매했어요. 읽으면 편안해지는 책이네요.,1
157,예전에 한번 읽고 책을 팔아버렸는데 몇년 지나도 계속 생각 나더라구요..다시 구매 했습니다..이 작가는 항상 추리소설을 주로 쓰던데 나미야는 하나의 연결고리가 있으면서 전혀 다른 삶을 사는 너무나도 대단하다 느낀 소설입니다,1
158,재미있게 잘 읽었어요.,1
159,따뜻한 시선이 느껴지는 소설,1
160,독서 기록장 쓰려고 산 건데 생각보다 너무 재밌었어요,1
161,이 분 소설은 다 잘 읽히는거 같네요 마음이 따땃~~~~하네요,1
162,역시 필독도서인 이유가 있음,1
163,다시 읽어보는 것임에도 불구하고 역시 재밌어요.,1
164,평소에 읽고 싶었던 책이라 구매했어요 잘 읽혀서 하루만에 다 읽었어요,1
165,시간날때 틈틈히 읽고 있는데 잘 읽혀요^^,1
166,책과 영화 모두 좋아요,1
167,좋아요,1
168,재미있어요,1
169,힐링이 됩니다,1
170,내용을 읽으면서 이게 이부분이구나 하는 즐거움이 있습니다,1
171,좋은글은 사람의 마음을 따뜻하게 하네요^^,1
172,만족합니다,1
173,너무 재미있게 잘 읽었어요!!!,1
174,좋아요,1
175,좋아요,1
176,"나미야 잡화점의 기적❤️ 100쇄 기념으로 핑크핑크한 사랑스러운 땡큐 에디션으로 받아서 더 좋아요❤️ 봄날의 풍경을 담은 하드커버에 편지 봉투 재킷으로 포장되어 있고~ 귀여운 일러스트가 그려진 스티커, 포토카드, 책갈피도 들어있어서 받아보고 기분이 너무 좋았어요~!!^^ 나미야 잡화점의 기적은 정말 많은 사랑을 받은 베스트셀러로 유명하잖아요~!! 추천합니당❤️",1
177,중단에 끊고 싶지 않은 책이다. 엄청 몰입해서 읽었더니 3시간도 안 걸린 것 같다. (땡큐 에디션 표지 엄청 예뻐요),1
178,배송이 빠르고 잘 받았어요 책 표지가 예쁜 것 같아요 책을 아직 읽어보지 않았지만 기대돼요,1
179,깨끗한 책 잘 받았습니다~~,1
180,몇 년 전에 먼저 읽었고 이번엔 선물용으로 보냅니다~ 소설이라 그냥 편하면서도 가슴 찡하고 생각하게 하는 책이라 두번 읽었습니다~,1
181,재밌어요 잘 읽혔고 장편인데도 불구하고 너무 재밌고 가볍게 봤어요!!,1
182,"읽었던 책인데, 땡큐 에디션이 나와 소장용으로 구입했습니다. 또 읽어도 좋네요.",1
183,따뜻합니다,1
184,도서관에서 봤을땐 읽기 좀 망설여졌는데 구매해서 읽으니 술술 잘 읽히네요 책 표지도 너무 예뻐요~ 배송도 빠르고 파손없이 잘 도착했습니다 감사합니다^^,1
185,정말 감동적이면서도 재미있는 책이였습니다. 꼭 한 번 읽어보세요!,1
186,잘 읽히는 책 문장에 군더더기가 없다 내용들이 곧바로 상상이 되게끔 쓰여 있다,1
187,지인에게 추천받았어요 오래도록 사랑받는 책은 이유가 있습니다 에디션 너무 이뻐요,1
188,재밌습니다 잘 읽을게요,1
189,마음이 따뜻해지는 책이네요 빌려서 읽었는데 소장하고 싶어서 샀어요,1
190,매장에서는 땡큐에디션이 없어서 일반 책 받은게 아쉽네요~,1
191,에피소드 하나하나 모두 재미있었고 인물들간의 인연? 관계? 가 잘 얽혀있고 감동적이였다,1
192,모든 에피소드가 하나로 연결되는 놀라운 소설. 보통사람들의 이야기라서 더 담담하고 재미있게 읽었어요..,1
193,좋은책 잘 읽었습니다. 빠른 배송 감사합니다,1
194,"인생에 대해 다시한번 생각해보게 되는 책입니다. 과거, 현재, 미래. 이 모두가 함께 공존하는.. 말이 안되지만 말이 되는 이야기. 너무 재밌어뇽",1
195,몇번을 읽어도 매번 온기가 느껴져요. 땡큐에디션 나와서 샀어요,1
196,기대됩니다,1
197,최고,1
198,좋습니다~,1
199,뒷이야기가 궁금해져서 자꾸 읽게되요,1
200,몇번을 읽어도 매번 온기가 느껴져요. 땡큐에디션 나와서 샀어요,1
201,기대됩니다,1
202,최고,1
203,좋습니다~,1
204,뒷이야기가 궁금해져서 자꾸 읽게되요,1
205,양장본이라 책도 예쁘고 가볍게 읽기 좋아요,1
206,에디션으로나와서 책이너무예뻐요ㅎ,1
207,구매 수가 높아서 한번사밧어요ㅎㅎ,1
208,너무 재밌게 읽었던 책이라 소장용으로 구매했어요,1
209,"처음 1장을 본 후 2장을 봤을 때 ""아..그냥 나미야 잡화점 이야기는 1장이 끝이구나.."" 싶었는데 읽다 보니까 이야기가 전부 이어져 있다는 걸 알게되었습니다. 더 이상 얘기하면 스포가 될 거 같아서 말은 못하지만 제가 읽은 히가시노 게이고 소설 중에 단연코 가장 재밌는 작품이라고 생각합니다. 정말 기발하고 마음이 따뜻해지는 소설이라고 생각해요 정말 강추합니다 :)",1
210,예전에 도서관에서 빌려읽었는데 이번에 샀어요 다시봐도 재밌네요,1
211,재미있습니다,1
212,"매번 읽으려고 했던 책인데 이제야 읽었어요. 정말 빨리 읽었던거 같아요. 다음 얘기가 궁금해서 계속 펼쳐보았네요. 다 읽고 난 후, 다시 읽어야겠다는 생각이 바로 들어요!!",1
213,좋아요,1
214,잘 봤습니다,1
215,이번에 땡큐 에디션 너무 예뻐서 선물용으로 샀어요 ㅎㅎ 어머니가 받고 너무 좋아하시네요! 이 책은 정말 유명하고 필력도 좋고 스토리 또한 완벽하니 추천합니다.,1
216,좋아요 ~ 잘읽혀요,1
217,재밌음,1
218,계속 쭉 읽게되는 책 역시 재밌습니다,1
219,읽고싶었는데 이시국이라 삼,1
220,영화보다 책이 재미있어요.,1
221,감사합니다,1
222,책 읽는것을 굉장히 싫어하고 책과 친하지 않는 사람인데 이번에 그런것들을 좀 없애보자 하고 일부러 소설책을 시컸는데 좀 술술 읽혀진다. 베스트 명작 이라고 하는 부분?까지는 아직 도달을 못했는데 조금 알것 같기도하다.,1
223,싸게 구매 좋아요 추천 합니다 좋아요,1
224,책이 예뻐서 구매하게 만드네요;;,1
225,추천받고 구매했는데 너무 잘읽히고 재밌어용,1
226,빠른배송 좋습니다. 크리스마스에 읽어보려고 주문했어요,1
227,"잘 읽히는 책을 선호하는데, 몰입도 잘 되고 오랜만에 집중해서 읽은 책입니다.",1
228,한편의 영화같던 이야기들,1
229,재있고 유익해요^^~~,1
230,누군가 내 말에 귀기울여 주기를 바란다면 읽기 좋은 책.,1
231,이제야 읽네요. 역시 책은 소설 읽을때가 제일 빠져듭니다.,1
232,히가시노 게이고 작품이 제가 읽었던 것 중에는 좋은게 있었고 그냥 그런게 있었는데 이건 좋은쪽이네요 선물로 주려고 구입했습니다,1
233,잠이안올때 읽어주면 10분만에잘수있어요 이야기도 포근하고뭔가 몽글몽글한거같아요 읽다자느라 다못읽어보긴했지만 책읽는거너무싫어해서 습관잡으려샀다가 일찍잘자는 착한어른이됐어요,1
234,잠이안올때읽으면 잠이솔솔와서 10분만에잘수있어요,1
235,히가시노게이고의글은믿고읽을수있는책이란생각이항상든다 쉽게편하게잘읽을수있는책,1
236,히가시노 게이고의 감동 포인트는 늘 예측이 되지 않아서 좋아요,1
237,제가 읽으려고 샀는데 아이가 먼저 읽고는 엄청 재미있다고 하네요,1
