id	document	label
773	이 책을 읽고 인문학이 재밌다는 걸 알았습니다.	1
774	읽고싶습니다	1
775	꼭 읽어보고 싶었던 책이여요	0
776	정말 좋은 책입니다	1
777	추천받아 기대 하며 읽고 있습니다.	1
778	이 책을 읽은 자와 안읽은자로 나뉠것 같은 기분이 드는 책입니다	1
779	인류 역사에 대한 놀라운 통찰	1
780	스토리있는 역사와 과학 우리나라도 배워야해요. 제발~~	1
781	추천을 받고 정독예정입니다	1
782	매우 흥미롭고 재밌습니다. 유발 하라리는 절대 실망시키지 않네요.	1
783	아이가 읽겠다고 한 책인데 제가 읽고 있습니다. 유발하라리의 인문사회과학을 보는 안목과 통찰에 감탄하며 읽게 되네요..	1
784	좋습니다	1
785	너무 유용한 책이에요	1
786	스토리가 궁금해서 계속 읽게되네요.	1
787	전부터 읽고싶었는데 이제야 구매를 하게되었네요 잘읽을게요~	0
788	잘 읽을께요~~	1
789	"표지의 소개 글 마지막을 차지한 '위대한 질문'을 이 책의 백미라고 하겠다. 저자는 실제로 '총.균.쇠'의 거대한 질문에서 영감을 받아 다음과 같은 위대한 질문을 던졌다. ""우리 인간은 누구이며 무엇이 되고 싶어 하는가	 우리는 무엇을 원하고 싶어하는가?"""	1
790	사피엔스가 지구를 지배하게된 역사를 광대한 시각으로 흥미롭고 풀어냈다.	1
791	책이좋아요	1
792	책 너무 좋아요	1
793	좋아요	1
794	유익해요	1
795	친구 추천으로 샀는데 비교적 쉽개 정리되어 잘 읽혀요 두껍긴 하지만 인문학 서적으로 좋아요	1
796	아직 다못 읽었지만 생각을 많이 하게 될 것 갇습니다	1
797	많은 생각을 하게 됩니다	1
798	관련 지식이 전혀없음에도 무리없이 잘 읽히고 책을 통해 지식의 틀을 확장시킬수있었어요.	1
799	재미있게 보고 있어요.	1
800	친구 추천으로 샀는데 비교적 쉽개 정리되어 잘 읽혀요 두껍긴 하지만 인문학 서적으로 좋아요	1
801	아직 다못 읽었지만 생각을 많이 하게 될 것 갇습니다	1
802	많은 생각을 하게 됩니다	1
803	관련 지식이 전혀없음에도 무리없이 잘 읽히고 책을 통해 지식의 틀을 확장시킬수있었어요.	1
804	재미있게 보고 있어요.	1
805	인간본성 에관한것이다	1
806	호모데우스를 먼저 읽다가 나중에 알고 읽었어요. 괜찬은 책입니다.	0
807	유용하리라 생각하며 구매합니다	0
808	"1부까지 내용은 참신하고 여러 해석을 균형있게 제시하여 재미있었습니다.

하지만 2부 부턴 진부한 사실이 대부분이고	
사실에 관한 해석에서는 너무 받아들이기 힘든 부분이 많네요.

1부에서 ""~에 대해 안다고 자처하는 학자들의 이론은 ~보다 그 주창자의 편견에 대해서 더 많은 것을 알려준다.""라며 일반화는 조심스럽게 해야한다고 주장합니다.
하지만 결과는 자가당착에 빠진 모습을 보여주는 듯 하네요.

2부에서 ""수렵채집인은 다음 주나 다음 달에 대해 생각하느라 시간을 낭비하지 않았다.""라는 해석을 포함하여 계속해서 참 받아들이기 힘든 해석이 많이 나오더군요.

1. 시대적 배경을 감안하지 않는 오만한 해석
2. 자신의 전문 분야도 아닌 영역에 대해서 지나치게 단순하고 치우친 해석

이렇게 대다수의 평이 좋은 것을 보면 제 자신이 가장 큰 편견 속에 살고 있는지도 모르겠지만 그런 관점에서 본다면 좀 이해하기가 어려운 내용이네요..."	0
809	생각보다 재밋게 읽엇습니다	1
810	좋아요	1
811	지금 저에게 유영한 책입니다	0
812	너무 좋다.	1
813	유용하고 재미있어요	1
814	재미있네요.	1
815	좋습니다!!	1
816	너누 좋아요. 강추 합니다	1
817	한번은 읽어 볼 필요가 있는듯 하네요	1
818	만점	1
819	좋아요	1
820	유발 하라리	1
821	"추천 받아서 읽었습니다. 느즈막히 리뷰 남기는 거지만	 왜 추천 받았는지 알겠는 책입니다. 유시민 작가님의 말씀처럼 총균쇠를 읽었다면 필히 같이 읽어볼만한 책인듯 싶습니다."	1
822	알지 못했던 지식을 알게 됩니다	1
823	시간의 흐름을 역사학과 생물학의 두 안경을 동시에 끼고 바라보는 책.	1
824	생각보다 어렵지 않고 술술 잘 읽힙니다.	1
825	과학자의 시선으로 본 인류의 과거와 미래	1
826	망설이다 구매했는데 기대했던 것 만큼 좋인요	1
827	생각보다 쉽게 잘 읽혀요	1
828	추천합니다	1
829	인문학적 소양을 기르기를 원한다면 추천. 쉽게 잘 읽힙니다.	1
830	넓은 시각으로 개괄하는 하라리의 글은 가끔 놀라움을 준다.	1
831	가장 핫한 지성인이 쓴 책?	1
832	좋아요	1
833	재밌다	1
834	호모데우스부터 읽고 역주행중입니다. 인류에 잔혹함은 현재진행형이네요 느끼는 바가 많습니다.	1
835	우리 인류 자신의 존재에 대해 고민해볼수 있는 좋은 책이라 생각되네요	1
836	빨리 읽어보고 싶어요	1
837	재미있게 잘 읽고 있어요	1
838	좋아요	1
839	"빨리 도착했네요 잘읽을게요
인간이 신을 발명할 대 역사는 시작되었고 인간이 신이 될 때 역사는 끝날것이다"	1
840	새롭고 기발한 작가의 시각이 매우 흥미롭습니다~도서관에서 대출하여 두번 읽고 이건 소장각이야 구매하였습니다~침대 머리맡에서 두니 흐믓합니다~^^	1
841	첫장느낌좋음 열심히 읽어야지	1
842	두고 두고 읽어볼만한 가치가 있는 우리 인류에 관한 책입니다. 어렵기만한 책은 아닙니다.	1
843	친구 추천으로 구매했는데 내용이 방대하지만 아주 어렵지 않고 인류의 발전에 대해 생각해 보며 교양을 쌓고 있어요	1
844	인류의 진화에 대해 다양한 분야의 각도에서 볼 수 있었던 좋은 책	1
845	재미있네요	1
846	엄청난 책입니다. 두고두고 읽을거에요 역사를 왜 공부하는지 우리 사피엔스가 어떤 인간인지 알게됩니다	1
847	평이 좋아서 구매	0
848	유시민이 읽은책	1
849	오랜만에 생긴 읽어보고 싶은 책	1
850	재미있네요	1
851	엄청난 책입니다. 두고두고 읽을거에요 역사를 왜 공부하는지 우리 사피엔스가 어떤 인간인지 알게됩니다	1
852	평이 좋아서 구매	0
853	유시민이 읽은책	1
854	오랜만에 생긴 읽어보고 싶은 책	1
855	총균쇠와 같이 읽어도 좋을 듯 합니다. 꽤 긴데도 불구하고 소재가 흥미로워서 재밌습니다. 지루하지 않습니다.	1
856	친구에게 추천받아 구매했는데 좋은 교양서적이면서 인문학 서전이라 만족합니다	1
857	<총.균.쇠>의 저자가 좋은 서평을 해놓았다 인류학과 서로 관련지어 읽어보려 한다	1
858	서점가서 눈에 넣어두고 인터넷 주문합니다~	1
859	재밋게 잘 읽었어요.	1
860	정독 여러번 할만한 책	1
861	기대됩니다	0
862	배경 지식이 많이 없어도 쉽게 잘 읽힙니다	1
863	기대하며 읽어보려합니다!	1
864	역사지도를 펼쳐본 기분이 든다	1
865	선물용으로 재구입합니다. 여러번 읽게되므로 소장가치 있음	1
866	잘볼게요	1
867	좋은 책 입니다.	1
868	흥미롭고 재밌네요	0
869	호모사피엔스는 슬기로운사람이라는 뜻이다.	0
870	재구매 탁월한 선택	1
871	탁월한 선택	1
872	꼭 읽어봐야 할 책입니다.	1
873	인간의 이기심에 대해 생각해 봅니다.	1
874	너무도 유명한 책. 벼르다 이제 구입해봅니다	0
875	기대됩니다~~	1
876	인간에 대해 깊은 생각을 할 수 있는 책입니다.	1
877	교양이 되고 도움이 되는 유발 하라리의 책	1
878	인류가 걸어온 길에 대해 잘 이해하게 된 거같아요	1
879	새로운 개념에 충겨적 이넹ᆢ	1
880	선물용으로 하나 더 구입했어요. 생각의 지평을 넓혀줘서 좋아요	0
881	너무 읽고 싶은 책이였어요^^ 잼있어요~	1
882	선물 주려고 샀는데 만족합니다.	1
883	아직 읽어보지 않았지만 열심히 읽어볼게요!	1
884	여러번 읽어야 깊이를 알 수 있다	1
885	좋아요. 두고두고 읽을 것 같네요.	1
886	새로운 관점에서 생각해보게 됐어요	1
887	"학교 과제로 읽고 있는데	 많은 사람들이 읽은 책은 이유가 있는것 같습니다.^^"	1
888	도서관에서 빌려 읽다 소장해야겠다는 생각이 들어서 구매했어요.	1
889	정독중입니다.	1
890	내용 하나하나 정독할 수밖에 없네요!	1
891	흥미진진 합니다 ^^	1
892	좋아요	1
893	좋아요	1
894	책을 고를땐 제목을 보고 고르지만...한참을 읽고나니 내용에서 공감을 받았어요. 앞으로 더 많이 읽어야겠다는 생각을 했습니다..^^	1
895	탁월한 선택	1
896	너무 재밌게 봤습니다	1
897	해박하다 이말 밖에는...	0
898	유발 하락의 통찰력을 느끼고 싶다면 이 책을 꼭 읽어보라고 추천하고 싶다.	1
899	"사은품도 있고	 좋아요 ㅎㅎㅎ"	1
900	탁월한 선택	1
901	너무 재밌게 봤습니다	1
902	해박하다 이말 밖에는...	0
903	유발 하락의 통찰력을 느끼고 싶다면 이 책을 꼭 읽어보라고 추천하고 싶다.	1
904	"사은품도 있고	 좋아요 ㅎㅎㅎ"	1
905	굿	1
906	우리는 어디서 왔는가? 어디쯤 있는가? 어디로 가고 있는가?	1
907	인류가 진화해온 그동안의 생각을 다른관점으로 생각하게 해준 책이네요~	1
908	좋은것같음	1
909	인간 역사에 대해 생각하게 되는 책	1
910	히라리 입문서	1
911	좋아요~	1
912	재미있어요	1
913	좋아요	1
914	두꺼운 것에 비해 쉽게 읽혀서 놀랐어요 ㅋㅋ 주변에 추천 중이랍니다	1
915	넘 읽어보고 싶어요~	1
916	"내용이 기발하고	 재미있습니다"	1
917	나에겐 또하나의 감동적인 책입니다. 감사합니다.	1
918	세상의 모든 역사를 알기 위한 기본서	1
919	유익해서 좋아요	1
920	너무 좋습니다 유명한데 이유가 있네요	0
921	좋습니다	1
922	"쉽고 재미있는 인류의 역사	 나 자신을 돌아보게 함"	1
923	좋습니다	1
924	진화른이 이해된다	1
925	쉽게 설명해주셔서 고마움. 작가님 타일러 닮았다는 생각 저만 했나요	0
926	좋은 책입니다	1
927	유익한 책입니다.^^	1
928	궁금해서 읽어보고 싶은 책	0
929	재미있어요	0
930	인간의 기원에 대해 다시한번 생각하게 만드는 책	1
931	새로운 지식	1
932	작가의 거침없음에 감탄함	1
933	한번읽어보시길...	1
934	인류에 대한 깊은 탐구를 했습니다.	1
935	친구들과 삼삼오오 모여서 책내용에 대해 나눔을 하니까 좋네요^^	1
936	고등학생인 아이와 함께 읽으려고 구매했습니다.	1
937	강츄 꼭 읽어야 할 책	1
938	내용이 재밌습니다 그런데 책을 펼치면 바로 18페이지부터 시작하고 그후 읽다보면 6페이지 서문이 나옵니다 원래 이런가요?	1
939	배송감사합니다.	1
940	어렵긴하지만 흥미로운 내용들이예요	1
941	두꺼운 책을 처음 봤습니다 이제 책 읽는 즐거움이 조금씩 생기기 시작했는데 찰라에 플러스가 되는 책이였습니다 조만간 호모데우스도 볼겁니다ㅎ	1
942	인류 역사를 알아보고 싶다면 한 번 읽어볼 만한 책입니다.	1
943	드디어 읽어봅니다	1
944	감명 깊게 읽었습니다. 감사합니다~~^^	1
945	좋은 내용입니다. 생각의 폭이 더 넓어진 것 같습니다.	1
946	이미 유명한 책이라 추천한다는 것도 뒷북 같지만 평소 책읽기를 어려워하는 사람에게 꼭 추천하고 싶은 책! 두꺼운 비주얼에 인류학이니 역사학이니 어려운 내용일 것만 같지만 믿고 꼭 읽어보시길! 인류에 대한 대서사극 한편 본 느낌!!	1
947	역사의 진실	1
948	기대되요	1
949	"총균쇠에 이어 읽기 시작합니다. 아직 도입부라 잘은 모르겠지만	 기대하고 읽고 있어요"	0
950	좋은 내용입니다. 생각의 폭이 더 넓어진 것 같습니다.	1
951	이미 유명한 책이라 추천한다는 것도 뒷북 같지만 평소 책읽기를 어려워하는 사람에게 꼭 추천하고 싶은 책! 두꺼운 비주얼에 인류학이니 역사학이니 어려운 내용일 것만 같지만 믿고 꼭 읽어보시길! 인류에 대한 대서사극 한편 본 느낌!!	1
952	역사의 진실	1
953	기대되요	1
954	"총균쇠에 이어 읽기 시작합니다. 아직 도입부라 잘은 모르겠지만	 기대하고 읽고 있어요"	0
955	선을 넘는 녀석들 보고 구입햇습니다. 잘 읽을게요!	1
956	재미있습니다.	1
957	새로운지식의 보고 같은 책입니다	1
958	책이 두꺼움에 비해 내용은 흥미롭고 재밌네요	0
959	집중해서 읽고있어요 두고두고 읽힐 책입니다	1
960	유용한 책입니다~	1
961	재미있습니다. 총균쇠보고나서 읽고있는중~	1
962	잘읽을게요~	1
963	좋아요	1
964	심도있는책	1
965	"만족스러운 선택	 유발 하라리의 다른 책들도 읽어볼 예정"	1
966	어제부터 읽고 있습니다. 작가의 시점에서 인류역사를 되집어 보는 재미가 쏠쏠	1
967	인류사 필독서	1
968	유용하네요	1
969	아직 다 읽지는 못했지만 밑줄 그어 가면서 열심히 읽고 있습니다. 인간에 대한 통찰력을 키울 수 있기를 바라며...	1
970	기대만큼 흥미진진한 책은 아니네요. 이제 2부까지 읽었는데 1부보다 2부가 재밌는 걸 보면 3부4부로 갈 수록 더 재밌으려나요?ㅎㅎ 농경이 개인 입장에선 효율이 수렵채집보다 안 좋았다니 놀랐습니다. 이렇게 어릴 때 무비판적으로 학교에서 배운 것들을 뒤집는 시각을 경험하고 배울 수 있어서 좋네요.	0
971	기대되요	1
972	저자의 탁월한 식견과 통찰력을 알수 있는 책	1
973	기대됩니다.	1
974	유익해요~	1
975	흥미로움	1
976	유발 하라리의 대표작 호모 사피엔스.. 재미나게 읽을거같아요~	1
977	조금 어려울수 있지만 그래도 유익한것 같아요	1
978	유익한 책 입니다	1
979	기대됩니다	1
980	티비프로그램을 통해 알게 된 유발하라리 교수!sns구경하다 빨간책방에서 재미있다고 꼭 읽어보라는책 사피엔스!!매번 장바구니에 있다 언제 다 읽지?하는 맘에 쉽게 구매할 수 없었는데 도전이라고 생각하며 정독하려 구매했어요 첫장 넘기는데 쉽게 읽히지는 않지만 재미있는건 확신해요!!!	1
981	유용해요 내용을 풀어나가는 것도 재밌고 지루하지 않아요 시간 투자가 절대로 아깝지 않다고 확신할 수 있는 교양서	1
982	좋습니다.	1
983	책이 두꺼워서 어떻게 읽지 했는데 정말 술술 읽히네요. 그만큼 재밌습니다	1
984	친구의 추천으로 읽게 되었어요 기대되네요	1
985	유용한 내용입니다....	1
986	인간이 동물과 다르게 상상력을 가지며 공유하고 발전시키는 신념이 지구상의 최상위의 포식자로 만들었다. 협업이라는 단순한 메커니즘만을 가지고 인간의 위대함을 설명하기에 어려운 점을 지적하고 이기적인 현대 사회에 인간의 위대함이 어디서 나오는지 일깨워주는 책이다.	1
987	인간은 상상할 수 있는 동물이다. 상상력을 공유하며 상상력을 바탕으로 신념화하여 발전시킨다. 협업은 동물도 곤충도 할 수 있지만 상상하고 상상력을 공유하며 그것을 믿음으로 신념화 할 수 있는 것은 인간만이 할 수 있다. 그 신념이 현재에는 이룰 수 없는 사기일지라도 미래에는 실현 가능한 현실로 만들어내는 것이 동물과 다른 인간의 위대함이다.	1
988	재미있네요!ㅎ	1
989	너무나 만족스럽습니다.	1
990	유용해요	1
991	두께감이 있지만 잘 읽혀요	1
992	좋습니다!	1
993	유익해욤	1
994	"사람 	 인간에 대해 새롭게 알게되었습니다."	0
995	애들이 좋아합니다.	1
996	잘 읽을게요~	1
997	이런 재기발랄한 이야기꾼을 보았나! 우리 ‘종’의 역사를 이보다 더 재미나게 들려주는 이는 결코 없었다.	1
998	다음편이궁금할정도로아주훌륭하네여..잼있어여..	1
999	좋은 책이예요 맘에 들어욤	0
1000	애들이 좋아합니다.	1
1001	잘 읽을게요~	1
1002	이런 재기발랄한 이야기꾼을 보았나! 우리 ‘종’의 역사를 이보다 더 재미나게 들려주는 이는 결코 없었다.	1
1003	다음편이궁금할정도로아주훌륭하네여..잼있어여..	1
1004	좋은 책이예요 맘에 들어욤	0
1005	선녀들이란 프로그램에서 알게 됐는데 리뷰가 정말 꼭 읽어보고 싶어요~	1
1006	아주 좋네요	1
1007	명쾌한 책이네요	1
1008	명쾌한 책입니다	1
1009	정말 유용해요!	1
1010	내용이 알차고 좋습니다.	1
1011	잊고 살았던 인간의 역사와 미래에 대해 생각 해 보게 하네요	0
1012	새로운 관점이 생기게하는 책입니다.	1
1013	재밌게읽고있습니다.	0
1014	읽기가 쉽고 재미 있다.	0
1015	"읽고 나면 정말 뿌듯함.
다른 시각으로 세계를 바라보게 됨	"	1
1016	"도발적인 저자의 주장들에 전적으로 동의하지 못하더라도
사피엔스의 시선으로 인류사를 해석하는 관점은 매우 흥미롭고
손에서 책을 놓을수가 없다."	1
1017	선물용으로 구매했습니다 감사합니다 :)	1
1018	인간에 대해서 많은 생각을 하게 되는 책	1
1019	"오랫동안 스테디셀러인 이유가 있을 듯 해서 구매했는데	 나와 인간에 대해서 다시금 생각을 해보게 해주내요."	1
1020	인류의 생성과 인간으로 살아가는 사회의 전반에 대한 모든 것을 쉽게 잘 설명하고 있어요	0
1021	인간의 근원과 본질에 대해 숙고해 볼 수 있는 책	1
1022	아이어를 위하여!	1
1023	흡입력이 처음부터 장난아닙니다!	1
1024	이제야 이 책을 읽습니다	0
1025	기대되요	1
1026	유발 하라리의 지적 능력이 경이롭기만 하네요	1
1027	우울할 때 읽어 보면 좋다고 합니다. 이유가 뭘까요?	1
1028	생존하기위한 투쟁은 이제 그 법칙은 역시나 예나 지금이나 별반 다르지 않다 그리고 근본적으로 삶의 의미를 찾고 싶어하는 욕구는 인간이 제일 높으며 그러기에 내가 책을 읽으며 좀 더 많은영역의 문화를 넓히는것 같다. 내 감정의 열정을 쏟아 부을 무언가가 필요한 갈증을 해소하기 위해 또 공상에 빠져든다. 문명 인류 모두 근본적인 갈증은 아마도 뚜렷하지 않은 인간세계의 의미와 가치를 나타내는것아 아닐까?	1
1029	유명한 책인데 이제 읽네요!	1
1030	꼭 읽어봐야 할 책	1
1031	똑똑한분. 기발하네요	1
1032	어렵지만 고등필독서	1
1033	우리 딸이 찾아서 요청한 도서라 더욱 기대됩니다. 어서 나도 보고싶어요~	1
1034	필독서	1
1035	이 세대에서 꼭 읽어야할 인간지침서	1
1036	인류에 대해 다시 한번 생각해보게 해주는 책이에요	1
1037	선물용으로 구매했어요~ 좋아요~ 감사합니다 :)	1
1038	"방대한 지식의 스펙트럼.. 소화하긴 다소 어렵지만 완독을 목표로.. 총	균	쇠에 대적할만.."	1
1039	주변에서 권하길래 구입했습니다.	1
1040	지도책 펴놓고 읽으니 더 재밌네요~	1
1041	잘 읽고있습니다.	0
1042	통찰이 대단하다는 감탄을 계속 하면서 읽고 있는 중이다. 한꺼번에 다 읽어 내려가기 보다는 시간 간격을 두고 생각도 하면서 야껴서 읽을 만 하다.	1
1043	기대돼요	1
1044	재미있어요	1
1045	수업 교재^^	1
1046	이 한권의 책에 이렇게나 방대한 역사를 아우르는 저자의 역량에 깊은 경외감과 존경의 마음을 갖게 합니다.	1
1047	학과 공부에 도움이 됩니다.	1
1048	작가의 처음부터 끝맺음까지 연결시키는 구조가 너무 뛰어난 책 입니다. 책 구입을 생각하시는 분은 꼭 완독하시기를 추천합니다.	0
1049	어렵지만 한번은 도전해보면 좋을 책	0
1050	수업 교재^^	1
1051	이 한권의 책에 이렇게나 방대한 역사를 아우르는 저자의 역량에 깊은 경외감과 존경의 마음을 갖게 합니다.	1
1052	학과 공부에 도움이 됩니다.	1
1053	작가의 처음부터 끝맺음까지 연결시키는 구조가 너무 뛰어난 책 입니다. 책 구입을 생각하시는 분은 꼭 완독하시기를 추천합니다.	0
1054	어렵지만 한번은 도전해보면 좋을 책	0
1055	아직 못읽었지만 기대돼요:)	1
1056	강추합니다	1
1057	청소년이 읽으면 좋은 책입니다.	1
1058	술술 잘 넘어간다 흥미롭다 어렵지 않다	1
1059	"천천히 생각하며 읽어야하는 책이 아닐까 했는데	 재미있어서 나도 모르게 속도내며 읽게 된 책."	1
1060	똑똑한 친구추천이니까 믿고 읽어보려고요~ 근데~ 두껍네요 ㅎㅎ	1
1061	유발 하라리의 깊은 학식이 보이는책	1
1062	호모데우스도 읽으러 갑니다	1
1063	인류의 과거를 보고 미래를 생각해볼 수 있게 만든 책이라 어려울것 같았는데 생각보다 어렵지 않습니다.	1
1064	생각보다 술술 잘 읽혀요	1
1065	시간가는 줄 모르고 읽었던 책	1
1066	재미있어요!!	1
1067	기대됩니다	1
1068	원래 읽고싶었던 책인데 바로드림으로 사게되었어요. 인문사회전반적인 지식에 도움이될거같습니다. 기대됩니다.	1
1069	"빅히스토리라서 좋다	"	1
1070	한번은 읽어보아야 할책!	0
1071	눈이 트이고 인간이란 존재에 대해 다시금 생각하게 해주는 책	1
1072	"인류에 대한 유발하라리의 해석이 초반에는 아무래도 조금 어려웠으나	 농경사회 이후부터는 술술 잘읽히는 책입니다. 꼭 읽어보시기를 권합니다.~!"	1
1073	추천합니다	1
1074	"책을 읽으면서 시간을 보내기 시작하니 참 좋네요.
마음의 양식이라는 말이 무슨말인지 알게 되네요."	1
1075	유익한 인류사 정리	1
1076	"인종이 살아온 역사를 통해 왜 살고있는지	 어떻게 살아야 하는지에 대한 방향을 알 수 있을 것 같아 읽기 시작했다."	1
1077	작가의 지식과 통찰력에 감탄하며 읽었습니다. 장바구니 아직 담아놓으신 분들 꼭 읽어보세요.	1
1078	머리가 트이는 책	1
1079	재밌습니다.	1
1080	막연히 어려울 것이라고 생각했다가 팟캐스트를 듣고 도전을 했습니다. 생각보다 정말 잘 읽히고 기존의 생각들을 다시 고민해 보게 하는 책입니다.	1
1081	굿굿!!!	1
1082	잘 읽히고 역사에 대해 잘 알 수 있어 좋아요.	1
1083	주변에서 꼭 읽어보라고 권하길래 구입했어요. 아직 읽기전이지만 기대됩니다.	1
1084	좋은 정보	0
1085	좋아요 잘 읽을께요 워낙 유명한 책이라 뭐	1
1086	아직 읽기 전. 필독서라 여기고 기대해봅니다.	0
1087	호모데우스까지 읽기를 바래요	1
1088	아주 좋습니다	1
1089	좋아요	1
1090	좋은 책 입니다.	1
1091	과학에 대해 무지한지라 한번더 정독해야겠습니다.	1
1092	책을 읽는다는 게 이런 느낌이구나	1
1093	생각보다 딱딱하지 않고 술술 잘 읽힙니다.	1
1094	생각을 확장시켜주는 책	0
1095	처음부터 끝까지 나와 관련된 얘기를 하는 것 같아 재미가 쏠쏠	1
1096	사피엔스라는 존재와 나 자신이 대해서도 다시 생각해보게되는 책	1
1097	읽기 좋아요	1
1098	인간의 과거와현재	1
1099	어려울 수 있는 이야기를 쉽게 풀어놔서 잘 읽힙니다. 재밌게 잘 봤어요	0
1100	처음부터 끝까지 나와 관련된 얘기를 하는 것 같아 재미가 쏠쏠	1
1101	사피엔스라는 존재와 나 자신이 대해서도 다시 생각해보게되는 책	1
1102	읽기 좋아요	1
1103	인간의 과거와현재	1
1104	어려울 수 있는 이야기를 쉽게 풀어놔서 잘 읽힙니다. 재밌게 잘 봤어요	0
1105	인류발전에 관한 대서사시. 광범위한 시간 공간적 배경에 비해 쉽게 술술 읽히는 게 강점.	1
1106	재밌게 읽었어요.	1
1107	인생 최고의 책 중 하나라 할 수 있습니다.	1
1108	기발하고 좋은 자극이되는 책입니다~	1
1109	"이책과 꼭 연결되는 내용은 아니지만 어린 시절 터미네이터란 영화를 처음 봤을때 인류의 미래란 주제에 관심을 가진 적이 있다. 점점 로봇의 시대	 인공지능의 시대로 접어들고 있다. 사피엔스의 미래...이제 물음이 아니라 현재가 되어가고 있다. 사피엔스가 사피엔스를 궁금해하는 시대. 사피엔스가	 나란 존재가 궁금해서 펴든 책."	1
1110	읽고 싶었던 책.~ 바로드림으로 할인도 받고 좋으네요~	1
1111	읽는 내내 감탄의 연속	1
1112	총균쇠보다 술술 읽히는 책	1
1113	어려울 줄 알았는데 잘 읽힙니다!	1
1114	"왜 시피엔스 종만이 지구상에 살아남았는지....
인간의 유효기간은 언제까지인지......
과연 인간이기에 우린 현대문명안에서 행복한가.....
이런 의문들이 늘 마음 한구석에 있었다....
역사의 시작부터 현대시계에 가장 중요한 질문을 던져주고 앞으로 인류가 어떻게 대비해야하는지 삶의 의미를 다시 생각하게 해준 대단한 책이다....."	1
1115	잘 읽었습니다.	1
1116	올컬러에 어려운 이야기를 쉽게 재미있게 풀어쓴 책이어요.	1
1117	"인문도서이지만 역사	 공학	 화학	 생물학 등 광범위한 분야를 아우르며 인류의 역사를 서술한 책. 몇페이지를 읽다보면 나도모르는 사이에 몰입하게 되고 어느순간 한권을 다 읽을 정도로 재미까지 있다."	1
1118	"첫장부터 흥미유발 역사연대표 135억 년 전 물질과 에너지 등장. 물리학 시작 원자와 분자 등자 화학시작 45억 년 전 지구 행성 형성 38억 년 전 생명체 등장	 생물학 시작"	0
1119	재밌어요	1
1120	누군가 이 책은 읽기 쉽다고 추천 받았는데 어느부분이 숴운건지 ...전 어렵네요	0
1121	내용이 난해하지만 처음부터 끝까지 정독해 보세요. 뿌듯합니다.	1
1122	"책을 받아본 후 매일 읽고 있습니다. 왜 이 책에 그토록 많은 사람들이 열광했는지 알겠네요. 우리의 사고를 전환해주는	 인간과 이 세계의 유기적 관계에 대한 고찰로 안내하는 훌륭한 책이라 생각합니다."	1
1123	유용해요~	0
1124	너무 좋아요 제가 찾던 책입니다~	1
1125	"첫장에 싸인을 보고 약간 쓰미~한 것이 맘에 들었는데 어휴 그냥 최고입니다. 평소 사람을 후벼판다는 소리를 왕왕 듣는 편인데	 아아	 이 책을 만나고 조금 잠잠해졌달까요? 단언컨데 이 책은 필독서로 지정해야 합니다. 인류 전체를 증거로 삼아 답을 찾아갑니다. 질문을 찾아갑니다. 덕분에 많은 것을 알게 되어 감사한 책입니다. 당연히 찬찬히 정독하며 읽어야지요. 온 동네를 뛰어다니면서 추천하고 있어요. 다시 한 번 읽고 경건한 마음을 담아 유발 하라리에게 감사의 편지를 쓰고 싶네요.
아 그리고 겉표지 부분의 저자 설명이 잘려 있어요. 꼭 다음 장에 설명이 있을 것처럼 글이 끊여서 좀 아쉽네요."	1
1126	좋아요. 오랜만에 잼있는책 읽어요.	0
1127	좋아요~	1
1128	매번 구매를 망설였던 책이었는데 큰 맘 먹고 잘 산 거 같아요 오오? 이러면서 읽히는데 전혀 어렵지 않아요	1
1129	좋아요 잘 받았습니다.	1
1130	꼭 읽어야할 필독서 입니다. 편협된 생각과 논리에서 벗어나야 할 이유가 이 책에 있습니다.	1
1131	유익합니다	0
1132	출장 중 저녁시간마다 짬을 내어 일주일동안 다 읽었습니다. 오랜만에 잘 읽히는 책이네요. 우리가 지금 사는 세상에 대해서 많은 생각을 하게 해주었습니다.	1
1133	최근 공부를 하면서 의문점이 생겼던 부분이 이 책을 읽으면서 해결되었습니다~	1
1134	좋은책 감사합니다	1
1135	소장할만해요	1
1136	궁금하던 내용들 입니다	1
1137	좋아요	1
1138	재미있어요	1
1139	괜찮은 책 같습니다.	1
1140	유익한 도서입니다.	1
1141	"문명과 전쟁	 이 책과 함께 구매했습니다. 천천히 정독하겠습니다~"	1
1142	궁금했던 내용이 실린 책이라 바로 구매했어요^^	1
1143	매우 좋은책이어서 주변에 추천하는 책입니다	1
1144	유발 하라리..정말 대단한 사람같습니다	1
1145	좋아요	1
1146	좋아요	1
1147	책 분량은 어마어마하지만 재미있고 생각을 많이 하게 만들어 주는 책	1
1148	참신한 내용... 세상을 바라보는 다른 시선을 배웠습니다	1
1149	"두꺼운 책이라 좀 겁났는데 생각보다 잘 읽혀서 놀랐어요.
한 편의 역사드라마를 보는 것 같네요."	1
1150	좋아요	1
1151	좋아요	1
1152	책 분량은 어마어마하지만 재미있고 생각을 많이 하게 만들어 주는 책	1
1153	참신한 내용... 세상을 바라보는 다른 시선을 배웠습니다	1
1154	"두꺼운 책이라 좀 겁났는데 생각보다 잘 읽혀서 놀랐어요.
한 편의 역사드라마를 보는 것 같네요."	1
1155	인류의 역사	1
1156	저자의 두 작품 모두 읽고 지인에게 선물하기 위해 호모데우스와 함께 구입!	1
