id	document	label
786	최고입니다. 책이 두꺼워도 전혀 지루하지 않고.. 정말 행복하게 읽었어요. 중학생 울 딸아이에게도 꼭 읽어보라고 추천했어요.	1
787	잘 읽혀요 재밌어요	1
788	한전쯤 읽어봐야 할.. 마음을 훈훈하게 만들어 버리는 마술같은 책! 추천합니다.	1
789	가슴이 따뜻해지는 책	1
790	너무너무 빠져 들어요	1
791	"안사고 버티다가	 이번 하드커버 버전이 넘 이뻐서 결국 내 책장행~♡"	1
792	최고!!	1
793	누구나 읽어도 감동 받을 수 있어요	1
794	한사람의 관심이 많은 사람들에게 큰 영향을 미침을 다시금 느끼게 해 주네요	1
795	열자마자 금방 다 일었어요 재미	1
796	예쁜 가을 재밌게 읽기 좋아요	1
797	편히 재미있게 읽을수 있었습니다	1
798	좋아요~ 양장본으로 소장할수 있어 행복	1
799	술술 잘 읽혀요	1
800	열자마자 금방 다 일었어요 재미	1
801	예쁜 가을 재밌게 읽기 좋아요	1
802	편히 재미있게 읽을수 있었습니다	1
803	좋아요~ 양장본으로 소장할수 있어 행복	1
804	술술 잘 읽혀요	1
805	"너무나재미있게읽은책입니다	 몇권사서선물도했네요"	1
806	괜차나영ㅇㅇ	0
807	재미있네요	1
808	마지막 반전이 흥미로웠습니다	1
809	너무너무 재미있게 읽었어요	0
810	재밌어요~~	1
811	좋아요	1
812	나에게도 나미야 잡화점이 있었다면..	1
813	잘읽혀요	1
814	잔잔하면서도 감동적인 책~	1
815	선물했는데 친구가 좋아하네요	1
816	쉼 없이 쭉 읽히는 재미있는 책입니다..	1
817	나에게도 나이야 잡화점이 있다면...	1
818	책이 너무 잔 읽혀져서 하루만에 다 읽고 영화까지 봤네요~ 진짜 강추합니다!!!	1
819	"중학생아이가 읽고싶다해서 사줬는데	재미있다고 합니다"	1
820	재미있습니다	0
821	판타지 ~~	1
822	재밌어요 추천해요	1
823	가슴 따뜻해지는 책이예요	1
824	잘 읽혀요..	1
825	정말 재밌어요. 쉼 없이 쭉 읽게 되네요~^^	1
826	책 디자인만큼이나 마음에 드는 책이예요	1
827	재미있고 책또한 예뻐요	1
828	시간 가는줄 모르고 읽었습니다 ^^	1
829	감동적이었어요. 재미있게 읽었습니다.	1
830	영화를 보고 난 후 책을 읽고 싶어져서...	0
831	재미있어요 비슷한류의 책이 있다면 찾아보고싶네요	1
832	재미있어요	1
833	정말 유명한 책 양장본으로 구매햇어요 근데 반짝이 ㅁ묻어요	0
834	최고에요	1
835	재미있고 감동적	1
836	"굉장히 잘 읽히고 읽다보면 시간가는줄 모르고 보게 되네요.
도둑 삼인조도 누군가에게 도움을 주는것이 굉장히 재밌었습니다."	0
837	좋아요! 역시 기대를 저버리지않아요.	1
838	읽으면 마음이 따뜻해지고 행복해집니다~~~	1
839	읽으면 마음이 따뜻하고 행복해집니다~~~	1
840	읽고 있으면 마음이 따뜻해져요 지루하지않아 쉽게 읽히고 단순합니다.	1
841	스토리도 탄탄하고 감동적이여서 추천합니다~	1
842	쉽게 잘 읽혀요	0
843	오프라인매장에서 특별기념판 매진되었다고 해서 인터넷으로 주문! 잘 읽겠습니다.	0
844	잊혀질 때마다 다시 읽은 게 10번은 넘은 것 같아요~ 힘들고 지칠때마다 힐링이 됩니다	1
845	몰입도 좋음	1
846	너무재미나게 읽혔어요	1
847	선물한 친구가 좋아햐요	1
848	밤 새가면서 읽었습니다 강추!!!	1
849	기발하고 감동적이에요	1
850	몰입도 좋음	1
851	너무재미나게 읽혔어요	1
852	선물한 친구가 좋아햐요	1
853	밤 새가면서 읽었습니다 강추!!!	1
854	기발하고 감동적이에요	1
855	히가시노 게이고 작품들 중에서도 제게는 단연 최고라고 말하고 싶습니다..마음이 훈훈해져요.	1
856	좋다재밌다	0
857	제일 좋아하는 책입니다.	1
858	짱재밌어요	1
859	최고의 소설입니다!	1
860	재밌게 잘 읽고 있어요^^	1
861	개인적으로 영화보다 책이 몰입도가 더 좋아요	1
862	감동과 함께 삶의 애락이 ..	1
863	좋아요	1
864	정말 좋고 감동적인 내용입니다.	1
865	간만에 가슴따뜻한 이야기를 접합니다.	1
866	다시봐도 재미있어요	1
867	굿입니다 좋아요	1
868	아주좋아요 소장하려고 한정판까지 샀네요	1
869	재미있어요!	1
870	미래를 알 수 없어도 현실에 충실하면 미래도 바꿀 수 있겠죠? 스쳐가는 우체동도 다시 한 번 쳐다봅니다	1
871	몰입도 좋아요	1
872	아주 재밌게 잘읽었습니다	1
873	드디어 구매했네요^^ 워낙 유명해서 벼르고벼르고 구매했네요 꼭 읽어보세요	1
874	적절한 여러가지 에피소드가 마음에 와 닿으면서 감동을 느낄수 있어 정말 좋았습니다.	1
875	꼭 한번 읽어보길 권하고 싶다	1
876	감동을 느낄수 있어 너무 좋았어요.	1
877	스테디 셀러인데는 이유가 있죠	1
878	재미있게 읽은 책인데 리커버판이 새로 나와서 기념으로 구입했습니다.	1
879	다른 사람들에게 추천하고 싶어요	1
880	좋아요	0
881	ㅌㅇㅊㅊㅊㅊㅊㅎ	0
882	"잘읽혀서 좋구	 영화보단 책 원작 작품이 좋은 것 같아요!"	1
883	유명한 책인데 책 자체도 너무 예뻐 선물로 구매했어요ㅎㅎ 보고만 있어도 읽고싶어지는 책이라 한권 더 구입하려구요	1
884	완벽항 작품. 하루만에 다 읽었음	1
885	좋아요	1
886	막힘없이 읽혀요 시간가는줄 모름	1
887	심심할때 술술 읽었어요	0
888	잘짜여진 구성이 몰입하게 만드네요.	0
889	고민이있으면ㅎ	1
890	소설은 소설일뿐	0
891	친구에게 선물하였는데 한정판이라 더 의미있고 뿌듯합니다. 작가이름 값하는 책입니다.	1
892	하루만에 다 읽어버렸어요 지루하지않고 내용도 흥미롭네요 재밌게 잘 읽었습니다	1
893	금방 읽게 되네요~~	1
894	정말흥미진진하게읽었어요^^*	1
895	한정판이 참 예쁘네요! 내용도 재미있습니다	1
896	최고의 소설	1
897	마음을 힐린하자	1
898	굿	1
899	최고	1
900	한정판이 참 예쁘네요! 내용도 재미있습니다	1
901	최고의 소설	1
902	마음을 힐린하자	1
903	굿	1
904	최고	1
905	내 마음에 물수제비를 띄운 책~ 잼있어요ㅎㅎ	1
906	겁나 잼있음	1
907	100만뷰기념 특별한정판 이라 주문했는데. 그냥 보통판이네요?	0
908	마음이 따뜻해지는 책이에요~ 처음으로 소장하고 싶어 산 책입니다^^	1
909	줄거리나 어휘가 어렵지 않아 쉽게 읽힙니다. 킬링타임용으로 제격인 것 같네요.	1
910	이제서야 읽게됬지만 진짜 히가시노게이고님 책 중 제일 재미있었어요	1
911	잘 읽혀요 ㅎㅎ	1
912	소장가치가 있는 책	1
913	읽어보게요.재미있어요	1
914	재밌게 읽을 수 있는 책입니다	1
915	처음보는 재밌는 전개이긴함.	0
916	읽기 시작한 그자리에서 다 읽었습니다! ^^	1
917	재밌어요 다만 책모서리가 찌그러져서 와서 속상하네요	1
918	재밌게 읽어 볼 수 있는 책	1
919	좋아요 ㅎㅎ	1
920	왜 이제서야 읽었나 싶을 정도로 히가시노게이고의 소설책 중 어느것과 비교하지 못할 정도로 너무 재밌었습니다	1
921	다소 뻔한 감이 없지 않아 있지만 킬링타임용으로는 최고인듯합다	1
922	재밌을 것 같아요	1
923	기존에 있는데 소장용으로 하나 더 구매 했네요	1
924	좋은 책입니다.	1
925	재미지네요. 손 뗄수 없는 책이네요. 자꾸 궁금해지는 책이에요. 좋습니다.	1
926	인생상담을 받는 느낌~~ 읽고나면 힐링되는 책이에요~^^	1
927	쉽게 읽히고 재밌습니다.	1
928	히가시노 게이고 소설 중 최고라고 생각합니다.	1
929	가을에 어울리는 책일것 같아 기대돼요!	1
930	아주 좋아요^^	1
931	왜인기있는지 알수있는책.	1
932	잘 읽고 있습니다~	1
933	책은 재미있지만 책의 옆면 은색부분이 잔기스도 많고 티가 많이 나는 손톱 자국이 나서왔습니다. 이미 있는 책인데도 한정판이 예쁘게나와 소장을 위해 구입한건데 굉장히 속상합니다.	0
934	잘 읽었습니다.	1
935	마음이 따뜻해지는 좋은 책이에요	1
936	나미야 잡화점의 기억을 정말 가슴 따뜻함을 느끼면서 읽었는데 이번 한정판은 너무 소장가치가 있어서 구매합니다.	1
937	가슴 따뜻해지는 책^^	1
938	"계속해서 읽고 싶어지는 소설! 이틀 만에 반절을 읽을 정도로 쉬운 문장과 호기심이 생기는 내용입니다! 한 번 정독하고도 계속 계속 찾아서 읽고 싶은 책	 지인들에게 추천해주고 싶은 책입니다"	1
939	소장용으로 구입했습니다 책 이쁘네요	1
940	추천합니다	1
941	아직 끝까지 읽지는 않았습니다만 굉장히 흥미롭고 묘한 책입니다 디자인도 예뻐서 맘에 드네요	1
942	왜 백만부인지 알겠네요! 진짜 재밌습니다ㄷㄷ 다른 책의 2배인데도 금방 읽었습니다!	1
943	계속 빠져들게 만드는 스토리에 시간가는줄 모르고 읽었어요	1
944	아주 재미있고 기발한 내용이에요	1
945	재밌어요	1
946	동화속의 이야기 같아요.	0
947	재미있어요	1
948	정말 명작입니다	1
949	이야기속에 빠져들어요. 나라면 어떻게 할까 생각도 하게 하고	1
950	재밌어요	1
951	동화속의 이야기 같아요.	0
952	재미있어요	1
953	정말 명작입니다	1
954	이야기속에 빠져들어요. 나라면 어떻게 할까 생각도 하게 하고	1
955	재밌네요 흡입력있어요	1
956	재미있게 잘 읽었습니다	1
957	마음이 편해지는 소설이였어요~	1
958	잘 읽고 소장본으로 ~~ 좋아요	0
959	소장용으로 구입했어요 ^^	1
960	스토리도 좋고 잘 읽히네요	1
961	그동안 너무 읽고싶었던 책 잘 일겠습니다!	1
962	보고 싶었던 것들 잘볼게요	1
963	좋습니다	1
964	한동안 집중해서 책을 읽을 수 없없는데 술술 읽히고 그 기발함에 감탄하게 만드네요	1
965	개인적으로 책을 읽는걸 힘들어하는데 재밌게 읽어요~ 감동도 있구요...!!	1
966	100만 부 ^^ 축하 축하 드려요	1
967	특별판이라 더이쁘고 좋네용	1
968	선물했는데..좋아하네요~^^	1
969	"가슴이 따뜻해지기도	 먹먹해지기도 한 이야기. '기적'이라는 표현이 적확한 '삶'입니다"	1
970	진짜 쉬지않고 보았어요! 흡입력이 좋은 것 같아요	1
971	명작이라 구매했어여	0
972	너무 재밌어요 표지도 너무 예쁘고 소장하길 잘 한거 같아요!!!	1
973	다시 읽어도 감동적이에요	1
974	너무재밌어요!	1
975	기대됩니다 어서잀어보고싶네요	1
976	내용재밌어요	1
977	아직 읽는 중이에요-	1
978	잘읽혀용	1
979	"몰입감이 장난 아닙니다�� 엄청 재밌고 신박하고	 감동적이에요. 아직 안 읽어보셨다면 꼭! 읽어보시길 추천합니다��"	1
980	읽어보세요~괜찮답니다	1
981	빨리 보고싶어요	1
982	따뜻하네요 왜 이제 읽었을까? 라는 생각이 듭니다	0
983	최고의 책입니다!	1
984	역시나 나미야;	0
985	나에게도 나미야 잡화점 같은 곳이 있었으면~	0
986	"처음에 어찌나 헷갈리던지	 읽고 또 읽고 그러다 주인공들에 푹 빠졌어요~"	1
987	이왕 소장하는거 양장본으로...	1
988	"처음엔 다른책 두 배? 정도 두께라서 걱정했었는데... 완전 재밌었어요! 제가 책 잘 안읽거든요..// 근데 처음부터 끝까지 집중해서 잘읽었어요! 모든 이야기가 하나로 엮여있는거요	 가끔 헷갈리긴해도 그것빼곤 최고에요. 표지 구겨질 걱정도 없으니 덜렁대는게 일상인 제겐 더 적합했습니다! 좋아하는 분야와 무관히 읽기 좋아 추천합니다!"	1
989	최고입니다	1
990	책도 예쁘고 내용도 따뜻해요	1
991	갖고싶은데 책을 두번사는것도 좀 그렇고... ㅋㅋ	1
992	"이번에 새로 특별한정판으로 나온 책의 디자인이 너무 이쁩니다.
소장가치 업업!! ㅎㅎ"	1
993	앉은자리에서 다읽었어요 가슴뭉클해지는 내용이네요	1
994	재미도 있고 뭔가 뭉클함~	1
995	한정판 굿!!	0
996	정말 좋아요. 재미있고 잘 읽힙니다!	1
997	완독 후에도 아련한 감동이 남습니다	1
998	희망적이고 넘 좋아요	1
999	우연히 지인이 이 책을 읽고 있어서 몇 페이지를 잠깐 읽었는데 너무 흥미롭고 얼른 다음 페이지를 넘기고 싶은 심정이었다. 그래서 직접 구매해서 읽었는데 정말 술술 읽힌다는게 답인것 같다. 하루만에 카페에서 정독을 하고 읽었다. 작가님의 상상력에 박수를~	1
1000	한정판 굿!!	0
1001	정말 좋아요. 재미있고 잘 읽힙니다!	1
1002	완독 후에도 아련한 감동이 남습니다	1
1003	희망적이고 넘 좋아요	1
1004	우연히 지인이 이 책을 읽고 있어서 몇 페이지를 잠깐 읽었는데 너무 흥미롭고 얼른 다음 페이지를 넘기고 싶은 심정이었다. 그래서 직접 구매해서 읽었는데 정말 술술 읽힌다는게 답인것 같다. 하루만에 카페에서 정독을 하고 읽었다. 작가님의 상상력에 박수를~	1
1005	재미있게 잘 읽었네요	1
1006	이미 읽었던 책인데 새로 나온 디자인이 예뻐서 소장하고 싶은 마음에 구매했어요 이쁘고 좋네요	1
1007	"히가시노 게이고의 매력에 빠져들 수 있었습니다.
예상치 못한 전개와 많은 복선들이 하나로 연결 될 때의 감동은 책을 놓지 못하게 만드네요."	1
1008	재밌어요	1
1009	감동적이다..	1
1010	잘 읽도록 하겠습니다.	1
1011	아직 펼쳐보기 전이지만 벌써 기대됩니다.	0
1012	흥미로워요~~	1
1013	"너무나 만족하고	 재밌습니다."	1
1014	넘 좋아요~~	1
1015	감동적인 내용과 몰입도가 강한 스토리 때문에 오래 기억에 남는 책이었는데 리커버되서 나오니 정말 좋네요~	1
1016	정말 정말 재미있어요 :)	1
1017	너무나 만족합니다. 재미있습니다.	1
1018	따뜻해지고 싶을 때.	1
1019	"어느정도 재미있긴한데	 좀 작위적인듯"	0
1020	어렵지 않은 주제. 술술 잘 읽히며 많은 생각을 하게되는 책입니다	1
1021	양장이라 튼튼하네요~^^	0
1022	역시..나미야 입니다.	1
1023	재밌었어요 시간가는줄모르고 쭉 읽었어요 제가 감성적인건지 중간중간 편지내용에서 울컥울컥했네요ㅠ	1
1024	좋아요 ㅎ	1
1025	왜 베스트셀러인지 알게 해준 책 입니다. 히가시노게이고 라는 작가를 이 책을 통해 알게 되었지만 시작은 가면산장으로 했는데 가면산장과는 다르게 따뜻한 이야기네요. 마음이 훈훈해지는 책 이예요.	1
1026	재밌게 읽었네요..	1
1027	마음이 따뜻해지는 소설이에요 좋아오	1
1028	참 재미있습니다	1
1029	추천받았는데 재미있어요	1
1030	다음편 이야기가 계속 궁금해지는 전개라 글읽기가 즐거웠습니다.	1
1031	하루만에 읽었어요!^^	1
1032	금방 읽혀요~~	1
1033	조금씩 읽으려던게 다 읽게되네요^^	1
1034	너무좋아요~	1
1035	너무좋아요~~	1
1036	희망을 가지게 됩니다	1
1037	재밌어요	1
1038	너무너무 유명한 책	1
1039	마음이 착해지는 책이네요 누군가에게 위로가 되는 사람이 되고 싶어요	0
1040	두꺼운 두께에 비해 술술 읽히고 마음이 따뜻해지는 이야기들이 모여있네요.	1
1041	진짜 재미있고 눈물도 흘리게 해주는 책.. 각 장마다 많은 것들을 생각나게 해주는 책이다	1
1042	나미야 잡화점을 상상하면서 몰입해서 순식간에 읽었네요 아주 재밌게 읽었어요 연결고리가 재밌어요	1
1043	읽는내내 너무 좋았어요ㅎㅎ 역시 믿고보는 작가에요	1
1044	재미있어요	1
1045	ㄷㄷ	1
1046	구ㅡㄷ	1
1047	굿굿 좋아용!!	1
1048	너무 재미있었던 책이에요! 넘 좋아요!	1
1049	"역시.히가시노게이고	 너무좋아하는작가인데. 평소쓰는추리소설이아니라.내용이따뜻하고좋네요."	1
1050	ㄷㄷ	1
1051	구ㅡㄷ	1
1052	굿굿 좋아용!!	1
1053	너무 재미있었던 책이에요! 넘 좋아요!	1
1054	"역시.히가시노게이고	 너무좋아하는작가인데. 평소쓰는추리소설이아니라.내용이따뜻하고좋네요."	1
1055	그저 대박..술술 읽혀요ㅎㅎ	1
1056	오랜만에 잡고 읽었네요	1
1057	내 인생 최고의 책.	1
1058	정말재미있어요	1
1059	재밌어요	1
1060	재밌어옷	1
1061	인생작	1
1062	명작입니다 읽어보세요	1
1063	오랜만에 재미있는 책을 만나 반가웠고 아껴 읽느라 힘들었어요~	1
1064	책 다읽으면 영화도 볼생각이에요~	1
1065	한번 시작하면 멈출수없어요 이틀만에 정독! 감동과 흥미진진함을 동시에 느낄 수 있는 여운이 깊이 남는 소설이었습니다 히가시노 게이고 짱!	1
1066	마음 따뜻해지는 글들이었어요.	1
1067	좋아요	1
1068	잘읽혀져서 좋았어요	0
1069	재밌게 잘 읽었어요^^	0
1070	좋아요	1
1071	흥미진진한 이야기속에 감동이 살아있어요~	1
1072	한장 한장 넘기는 재미가 쏠쏠하다. 웃음을 머금고 보게되는 소설이다.	1
1073	너무 잼있어요	1
1074	인물관계 복잡해서 읽긴 힘들어도 읽고나면 뒷통수 때림	1
1075	재미있어요 ㅎㅎ	1
1076	베셀은 베셀의 이유가 있네요..	1
1077	마음이 따뜻해지는 책 빨리 읽혀요	1
1078	선물했는데 재밌대요	1
1079	오랫만에 감성을 느껴봅니다 나에게도 이런 감성이 있었나!	1
1080	"주변에서 추천받았는데	 책 값이 아깝지 않을만큼 소설이 주는 의미를 체감할 수 있어요."	1
1081	재밌어요	1
1082	"역시 굉장히 유명한 책 답게 재미있네요~
시간가는줄 모르고 읽었어요"	1
1083	처음에 기발했던 소재가 나중가면 질린달까...처음소재 그대로 끝까지 끌고가는 소설..	0
1084	잊고있었던 감성이 살아나는 느낌이네요!	1
1085	재미있어요	1
1086	동료가 너무 너무 재미있다하여 구매했습니다. 정말 감동스럽고 재미있네요. 추천합니다 ㅋ	1
1087	각자 얽힌 인연들도 신기하고 편안해지고 실제로도 존재하였으면 하는 그런 책입니다!	1
1088	히가시노 게이고 나미야잡화점의 기적	0
1089	읽으면 읽을수록 마음이 따뜻해지는 책	1
1090	재미있어요 술술잘넘어가는 그런책 뒷내용이 궁금한 그런책	0
1091	내용이 따뜻하고 좋네요	1
1092	가슴따뜻한 책 사람의 연은 늘 보이지않게 또는 보이게 연결이 되어있다	1
1093	편안하게 읽혀집니다	1
1094	흥미롭고 재밌어요.	1
1095	재미있어요	1
1096	읽기 시작한 자리에서 끝까지 다 읽은 오랜만의 책. 마음 따뜻해지는 하룻밤의 기적같은 이야기	1
1097	구욷!	1
1098	재밌어요	1
1099	재미있네요. 추천합니다.	1
1100	재미있어요	1
1101	읽기 시작한 자리에서 끝까지 다 읽은 오랜만의 책. 마음 따뜻해지는 하룻밤의 기적같은 이야기	1
1102	구욷!	1
1103	재밌어요	1
1104	재미있네요. 추천합니다.	1
1105	영화로 봤는데 재미있었어요 내용도 특이했구요	1
1106	잘읽을게요	1
1107	너무 너무 좋아요	1
1108	책 보는것이 즐거워요 ㅎㅎ	1
1109	처음에는 단편소설인가 생각을 했는데 모든 이야기가 잘 연결이 되어 있었습니다. 재밌게 읽었습니다	1
1110	재미있게 읽어서 선물하려고 또 구입했어요.	1
1111	82년생으로 공감형성되요	1
1112	마음이 따뜻해지는 이야기	1
1113	너무좋아요	1
1114	너무좋아요	1
1115	은근히 인생에 대해 돌아보게 되는 책	1
1116	인생의 선택이 중요할때가 있다	1
1117	재밌습니다.	1
1118	재미있어요~~	1
1119	재밋어요	1
1120	너무 재밌네요	0
1121	기대를 져버리지 않는 작품이에요. 도서관에서 빌려서 읽고 너무 마음에 들어 직접 구매하였습니다.	1
1122	유명해서 읽어보려고 구입했어요.	1
1123	하루만에 배송이오네요 정말 잘볼게요	1
1124	하루만에 배송이오네요 정말 잘볼게요	1
1125	또다시 읽고 싶은책	1
1126	책 엄청 느리게 읽는데 너무 재밌어서 두꺼운거 치고는 빨리 읽었어요. 왜 유명한지를 느낄수 있는 정말 재미있는 소설이었습니다. 소설책을 잘 읽는 편은 아닌데 소설의 매력에 빠지게 해준 책입니다.	1
1127	휴일동안 읽으려구매했음~	0
1128	재밌어요!	1
1129	짜맞춰가는 재미가있음	1
1130	술술읽혀요	0
1131	영화를 먼저 보고 읽었습니다 다시한번 따뜻한 마음입니다	1
1132	"책에서 눈을 땔수가 없었어요~ 재미와 감동 	 둘다 최고였던책이었어요 ~~!!! 굿 !"	1
1133	그냥 밋밋하게 읽혀요	0
1134	따뜻하다	0
1135	잘 읽혀요~ 어딘가에 나미야 잡화점이 정말 있었으면...	1
1136	잘읽혀요 정독중	1
1137	최고에요	1
1138	기적은 있다 과연 그럴까!~	1
1139	아이가 읽고 싶어해서 구매했습니다	1
1140	계속 사고싶었는데 드디어 사서읽습니다 안보신분들 꼭보세여ㅜ	1
1141	재미있어요	1
1142	추천합니다	1
1143	재밌어요	0
1144	너무재미있어서 술술읽어져요	1
1145	정독해요	1
1146	히가시노게이고 책 좋아요!	1
1147	"두껍지만 술술 읽히는	 읽고싶어지는 그런책 같아요 재밋어요"	1
1148	아직 안 읽어보셨어요? 얼른 읽어보세요 제발요...	1
1149	재미있고 감동적이에요	1
1150	정독해요	1
1151	히가시노게이고 책 좋아요!	1
1152	"두껍지만 술술 읽히는	 읽고싶어지는 그런책 같아요 재밋어요"	1
1153	아직 안 읽어보셨어요? 얼른 읽어보세요 제발요...	1
1154	재미있고 감동적이에요	1
1155	"추리	 감동	 교훈 삼박자가 어우러진 좋은 책이었어요."	0
1156	잘읽혀요	1
1157	잔잔하게 잘 읽혀요	1
1158	재미있게 잘 읽고 있어요	1
1159	히가시노 상상력의 한계는 어디까지일까?	1
1160	과연 베스트셀러 이다	1
1161	보고싶어요	1
1162	흥미진진!!! 너무 재밌는 소설!!!	0
1163	초등학생아이다 달토끼에게 편지를 씁니다. 책읽고 난후에... 재미있어요.	1
1164	너무 재밌었어요~ 영화로 나왔다기에 책으로 먼저 읽어보았어요^^	1
1165	환상특급	1
1166	굿	1
1167	좋아요~~~	1
1168	꼭 읽으시길~ 시간가는줄모르고 읽었네요~	1
1169	"이것은 인생책입니다...
이 책을 읽는 내내 너무 감동적이였고	 인상깊어서 이 책을 읽지 않은 분들에게 추천하는 책입니다."	1
1170	구매해보려구요 :)	1
1171	감동적입니다 초등학생 6학년 딸에게 줄거리를 말해주니 읽어보려고 하네요	1
1172	잘 읽었습니다	0
1173	다읽은후 나의 나미야 님에게 선물했어요	1
1174	재밌어요^^	1
1175	책이 두꺼운데 잘 읽혀요~~~	0
1176	좋아하는 히가시노 게이고 작가님의 팬으로써 추리소설을 벗어나 맘이 따뜻해지는 상상력을 자극하는 책이예요~^^	1
1177	좋아영	1
1178	재밌게 잘읽었어요!	1
1179	재밌어요	1
1180	재밌어요	1
1181	재미있게 잘 읽을게요.	0
1182	볼만합니다. 히가시노게이고의 추리소설이 좀 지겹다 느껴졌었는데 이 책 신선하네요	0
1183	참 좋은 작품이네요	1
1184	10번 읽으세요!!!!!!!	1
1185	도서관에서대여해읽었는데~두고두고읽고싶은책이라소장용으로구입했어요 다시읽어도재밌는책이에요	1
1186	내용 엄청 재밌어요! 친구한테도 빌려줬는데 너무 재밌다네요!	1
1187	영화가 개봉했다는 서식에 책을 사서 읽었다.	1
1188	예전부터 살려던 책을 이제야 구입했어요 딸아이도 읽고 싶다해서 가티 읽으려고 바로 구입. 도착하자마자 읽기 시작했는데 편하게 잘 읽어질거 같아요~ 배송도 빠름 좋아요~	1
1189	딸이 읽는다고 해서 샀는데 재밌데요	0
1190	잼	1
1191	게이고 특유의 연결고리가 있는 채	1
1192	좋아요	1
1193	모든이에게 필요한 잡화점	1
1194	재밌어요	1
1195	꼭 보세요.좋아요.	1
1196	따뜻한 이야기예요	1
1197	재미있네오~	1
1198	좋아요	1
1199	완전 재밌게 몰입도 100퍼에요! 내용이 어려운것도 아니고 재밌게 잘봤어요!	1
1200	꼭 보세요.좋아요.	1
1201	따뜻한 이야기예요	1
1202	재미있네오~	1
1203	좋아요	1
1204	완전 재밌게 몰입도 100퍼에요! 내용이 어려운것도 아니고 재밌게 잘봤어요!	1
1205	군생활하면서 읽을만한 책을 찾던중 우연해 이 책을 읽어보았는데 생각보다 잘읽히고 내용도 너무 좋았습니다!	1
1206	잠깐만 봣는데 푹 빠져버렷네요	1
1207	너무나 따뜻한 이야기네요..	1
1208	마음이 힐링되네요 문제의 답이 스스로에게 있는 것을 깨닫게 해주는 것이 진정한 공감임을 알 수 있었습니다	1
1209	흥미진진 앉은자리에서 뚝! 딱!	1
1210	좋아요	1
1211	재밌어요!!! 흥미진진	0
1212	좋아요~좋아요~좋아요~좋아요~좋아요~좋아요~좋아요~좋아요~좋아요~좋아요~좋아요~좋아요~좋아요~좋아요~좋아요~좋아요~좋아요~좋아요~좋아요~좋아요~좋아요~좋아요~좋아요~좋아요~좋아요~좋아요~좋아요~좋아요~좋아요~	1
1213	재미있게 잘봤습니다 영화로도 한번 봐야겠어요 ㅎ	1
1214	가슴속에 있는 숨겨진 기적을 펼쳐봅니다.	1
1215	가슴속에 있는 숨겨진 기적을 펼쳐봅니다.	1
1216	너무 재밋게 읽었어요 정말 잘 읽힙니다	1
1217	나에게도 기적이...	1
1218	영화보다 더 재밌어요!!	1
1219	용의자X의 헌신처럼 추리소설의 박진감은 떨어집니다.	1
1220	내용이 훌률했어 작가분의 또다른 책들을 찾아 읽게 하네요 맘에 듭니다	1
1221	goooood	1
1222	우리애와 집사람이 너무 좋아 하네요.	1
1223	재밌게 잘봤습니다.	0
1224	좋아요	1
1225	재미와 감동을 함께 주는 책	1
1226	"영화보다 더 감동이 있습니다	."	1
1227	영화로 보기전에 읽으려고 구입하였습니다. 좋아요!	1
1228	넘 재밌게 읽었어요. 시간이 후딱 가네요. 히가시노 게이고의 자극적이지 않은 책은 읽어보고 싶어요. 연애의 행방을 구입해야겠어요. 영화도 있었다고 해서 트레일러를 봤는데 역시 책이.. 상상력에 미치지 못해 안 보길 잘했다 싶어요	1
1229	무겁지 않고 편하게 읽히네요.^^	1
1230	소재 도입이 흥미롭다	0
1231	아직 읽지는 않았지만 히가시노 게이고 작가님과 양윤옥 번역가님에 대한 궁금증을 이 책을 통해 해결할 수 있다는 점이 저에게는 소름 돋을 것만 같은 짜릿함과 함께 아직 확실하게 정하지 못한 미래에 대한 불안감을 훌륭하게 해소시켜 줄 수도 있다는 희망을 갖게 만든다.	1
1232	너무 재밋고 잘 읽혀서 좋아요	1
1233	흥미로웠어요	1
1234	잔잔한 여운을 주는 좋은 책이에요~	1
1235	"따뜻함9+추리1 ㅎㅎ
조각이 맞춰지는게 재밌네요."	1
1236	재미있어 보여샀는데 후회는 안하네요	0
1237	빨리 읽어보고 싶네요!	1
1238	발상이 귀엽고 뭔가 어릴적이 많이 생각나는 책이였어요~딱히 교훈이나 남는건 없지만 술술 잘읽히고 재밌습니다 추천해용	1
1239	책 여러번 읽고 영화까지봤어요	1
1240	마음이 따뜻해지는 책이에요	1
1241	생각지도 못한 전개가 머리속을 햐얗게 만들었다	1
1242	시간가는줄 모르고 읽었어요 읽을수록 각 내용이 연관되어 있고 그것을 짜맞춰가며 읽으니 너무 재미있었고 마음이 따뜻해지는 책이었어요	1
1243	기대되요!!	1
1244	시간가는줄 모르고읽은 소설이라 선물용으로 구입했습니다	1
1245	좋아요	0
1246	일본소설특유의정서가잔잔하게느껴지는게참좋습니다	1
1247	평소에 글책 잘 안읽었었는데 술술잘읽히고 과거와 현재오가면서 글을 읽는데 그 시간흐름이 원만하게 흘러가 너무 재밌었어요 중간중간 뜻밖이라 소름도 몇번 들었었는데 진심 너무 재밌었어용!!!!!!	1
1248	좋아요	1
1249	너무너무 재밌어서 한 번에 다읽었습니다	1
1250	좋아요	0
1251	일본소설특유의정서가잔잔하게느껴지는게참좋습니다	1
