id	document	label
737	어릴때 부모님께서 사셨던 책을 어른이 되어 구매하고보니 감회가 새롭네요.	1
738	오랜시간 정성들여 기록한 소중한 정보들의 집합체와 같은 책이라고 생각합니다. 양장본은 아니지만 내용에 충실해서 정독하겠습니다~!	1
739	워낙 유명한 책이라 구입했네요	1
740	정말 재미있게 잘 읽었어요	1
741	유시민 같은 인간을 앞에 써두면 안 팔릴수도있음	1
742	우주를 통해 인생을 다시 배우는 느낌이예요. 에세이를 즐겨읽는데 우주가 말하는 에세이를 보는 느낌이었습니다. 적극 추천드려요!!	1
743	재미있게 보고 있어요.	1
744	필독서입니다 재미있게 읽을수있어요	1
745	엄청나게 정독할 생각입니다!!	1
746	"좀더 우주에 관심을 갖고 싶어하는 사람에게 추천..
하지만 정독해야 해요."	1
747	요즘책방 방송을 보고 너무 읽어보고 싶어서 구매하게 되었습니다. 책 내용도 재밌어서 시간 가는 줄 모를 정도로 잘 읽고 있습니다	1
748	어려운것같지만 궁금하고 흥미롭네요~ 열심히읽어볼께요^^	1
749	정말 재미있습니다	1
750	엄청나게 정독할 생각입니다!!	1
751	"좀더 우주에 관심을 갖고 싶어하는 사람에게 추천..
하지만 정독해야 해요."	1
752	요즘책방 방송을 보고 너무 읽어보고 싶어서 구매하게 되었습니다. 책 내용도 재밌어서 시간 가는 줄 모를 정도로 잘 읽고 있습니다	1
753	어려운것같지만 궁금하고 흥미롭네요~ 열심히읽어볼께요^^	1
754	정말 재미있습니다	1
755	역시 인생작. 볼수록 즐거움...	1
756	오래두고 보는 책입니다 좋아요	1
757	사진이 칼라였다면 더 좋았겠지만 만족합니다~~~	1
758	좋네요~	0
759	좋은책이라 두고두고 읽어 보다 손녀에게 선물로 물려 주려고 합니다. 누구에게나 선물용으로 최고 일것 같습니다.	1
760	과학 지식을 쌓고 싶어서 구매했어요 기대됩니다 :)	1
761	가슴 벅차 오르도록 수려한 글입니다. 이 광대무변한 우주를 조금이나마 알아가는 소중한 시간을 함께 할 수 있어서 더할나위없는 소중한 시간을 많이 누렸으면 합니다.	1
762	책을 받자마자 명저라는 느낌이 드네요. 지금 읽고 있는 중인데 우주적 규모의 스케일이 느껴집니다.^^	1
763	지식 습득.	1
764	과학책 그 이상	1
765	배송도 빠르고 질도 좋습니다. 내용도 기대가 됩니다.	1
766	제대로 읽어보고 싶네요	1
767	정독해 보겠어요.^^	1
768	생각보다 가독성이 좋아요	1
769	읽기는 힘들지만 한번 노력해보려구요~~!!	0
770	읽기는 힘들지만 읽으면 보람된 책이예요~	1
771	요즘 우주에 빠져있는 아들 선물로 샀어요 잘읽었으면 좋겠네요~^^	1
772	우주에서 내면으로 다시 우주로	1
773	좋네요..처눈학을 쉽게 써 놓은듯 합니다..잘 읽혀집니다.	1
774	교양 천문학을 잘 알 수 있는 책	1
775	필독서입니다 재미있게 읽을수있어요	1
776	한번 읽어서 될일이 아닌듯	1
777	정말 읽고싶었고 소장하고 싶은 책이에요!!2019년을 코스모스와함께 마무리할려고 합니다.	1
778	사고의전환	1
779	어렵지만 꼭 읽어보시길 추천합니다	1
780	이제 막 받았어요. 생소한 분야라 도전해보려고 골랐습니다. 제발 잘 읽혔음 좋겠네요~ 양장본 뺨친다에 동의합니다.	1
781	매일 10장씩 꾸준히 정독해볼게요..	1
782	인문학과 천문학의 콜라보	1
783	이 책 꼭 소장하고 싶었어요ㅠㅠ 추천합니다!	1
784	책 두께에 압도 됬지만 완독 해보겠습니다.	1
785	알쓸신잡에서 보고 꼭 읽어보려고요~ 두껍지만^^;;;	1
786	좋아요	1
787	좋아요	1
788	과학교양서 읽어두면 유용할듯 합니다.	1
789	"태양계	 항성과 행성 등 예전 교양으로 수강했던 우주와 진화에 대한 광활한 이야기를 들려준다. 유시민의 추천책!"	1
790	재미있게 쓰여진 과학책 오래걸리지만 지루하지 않다	1
791	중학생 읽기 좋아요	1
792	아주 좋습니다.	1
793	역시 기대를 져버리지 않네요.	1
794	우주에 깊이있지만 친근하게 이끈다	1
795	책이 아주좋습니다 하하 소장각이에요~~	1
796	오래전에 읽고 싶은 책을 구매했는데요 ~~ 행복하게 ㅡ읽을수있을듯	1
797	재도전합니다	1
798	말이 필요 없는책. 인생의 길잡이...보급판이라도 손색 없어요	1
799	책은 좋지만 배송이..책 표지가 구겨져서 와서 슬픔	0
800	책이 아주좋습니다 하하 소장각이에요~~	1
801	오래전에 읽고 싶은 책을 구매했는데요 ~~ 행복하게 ㅡ읽을수있을듯	1
802	재도전합니다	1
803	말이 필요 없는책. 인생의 길잡이...보급판이라도 손색 없어요	1
804	책은 좋지만 배송이..책 표지가 구겨져서 와서 슬픔	0
805	소장용으로 구입했습니다	1
806	너무 막막하여 생각할 엄두를 못내던 우주의 탄생에 대해 다시 생각해보게 된다.	1
807	처음엔 잘 읽혀지지는 않았지만 점점 빠져듭니다	0
808	"어린시절 지구와 비슷한 행성은 없을까? 하곤	 우주에 대한 상상의 나래를 펼쳤었습니다. 과거 회상 및 세계 역사의 내용	 수학 및 과학의 중요성을 알수있고	 현 사회도 과거와 비슷함을 볼 수 있었네요.. 과거는 반복되고	 사회 기득권을 버리지 못하는 인원으로 인해 과학기술의 발전과 적용이 늦어지는... 몇번더 읽어보려구요 생각이 많아지는 책입니다."	1
809	어렵지만 자꾸 읽게되는 책? ^^ 신보로운 우주의 기원..	1
810	"아이가 읽겠다고 해서 사줬는데	 다음날 바로 수령했어요. 주말부터 이책에 도전한다는데...양장본 아니지만 책 좋으네요. 잘 볼께요"	1
811	기대를 져버리지 않네요	1
812	책이 두껍지만 목차별로 유요하고 과학관련 참고 자료로 쓸수있음	1
813	세상과 소통하는 지혜를	1
814	우주에 대한 호기심이 풀릴거같습니다.	1
815	보급판 기대합니다...	1
816	술술 읽히는 신비함	0
817	재미있어요	1
818	과학 뿐 아니라 철학적인 생각도 같이 하게 되네요.	1
819	말이 필요 없는 책. 남편의 권유로 초등학생 아이가 읽고 있어요. 과학에 대한 많은 지식을 얻을 수 있어서 좋아요.	1
820	한번쯤 읽어보고 싶었던 책이네요 잘읽겠습니다.	1
821	칼 세이건책은 언제나 잘읽혀요	1
822	책을 사랑하는 사람들이 모두 입모아 예기했던....코스모스..저도 읽어보렵니다. 근데 두께에 깝놀~~~~~긴 시간 두고두고 봐도 질리지 않은.볼때마다 놀라는.....	1
823	읽어야할 책이네요	0
824	유명한 책인데 이제서야 보네요	1
825	조금씩 읽고 있어요	1
826	다큐맨터리랑은 또 다른 깊이있는 내용입니다	1
827	과학. 우주. 지구. 생물의 기원등에 대해 알수있었던 책입니다. 이분야에 관심이 있는 사람이면 꼭 읽어 보아야할책으로 보입니다.	0
828	"우주	 철학	 자연	 종교....따로 놀지 않고 한꺼번에 읽혔습니다."	1
829	칼 세이건이 펼쳐 보이는 대우주의 신비	1
830	말이 필요없는 우주에 관한 도서의 바이블	1
831	정독해서 읽고 있습니다.	1
832	과학서이자 인문서	0
833	끝까지 잘 읽을 수 있을지 고민스러워 여러번 구매를 망설였는데 큰맘먹고 책 구입했네요. 과학책이라는 부담감 내려놓고 편한 마음으로 읽으니 훨씬 잘 읽혀요. 주위에도 추천하고 싶은 책이에요	1
834	새로운 분야 도서에 시도중입니다.	1
835	좋은 서적입니다	0
836	예전부터 읽고싶던 책을 읽게되어 매우 좋았다. 전혀 알지못했던 것들을 알게되다니 내 무지함은 우주보다 조금 좁은 듯 하다:) 왜냐하면 코스모스를 읽고 무지함이 지식으로 채워졌으니까	1
837	믿고읽는 명작	1
838	믿고본다	0
839	좋은책이라고 평이 자자해서 읽어보려합니다	1
840	여러번 읽어도 좋은 책입니다	1
841	정독해보려고 큰맘먹고 샀어요	1
842	고전이 될 우리 시대 명작!	1
843	너무도 즐겁게 읽었습니다.	1
844	어렵지만.. 읽어보시면??	1
845	새로운 세계를 만난듯 합니다	1
846	유명한 책이라고 많이들 추천해서 사봤는데 잘 맞지 않네요	0
847	좋아요	1
848	꼭 한번 읽어보고 싶었던 책	0
849	좋아요	1
850	새로운 세계를 만난듯 합니다	1
851	유명한 책이라고 많이들 추천해서 사봤는데 잘 맞지 않네요	0
852	좋아요	1
853	꼭 한번 읽어보고 싶었던 책	0
854	좋아요	1
855	부담은 되지만 엄청 기대됩니다	1
856	무인도에 가져가야 할 챽이라기에 읽어보려구요~~	0
857	많이 알려진만큼 도움이 많이 되는 책입니다.	1
858	유명세와 다르지 않을 책.....	1
859	유명세와 다르지 않은 책....	1
860	깊이 있는 생각을 할 수 있게 해주는 책입니다.	1
861	좋아요	0
862	700페이지가 넘는 페이지에도 불고하고 흥미롭게 잘 읽었습니다. 우주에 대해 관심이 있는 분이라면 꼭 읽어보세요!	1
863	좋아요	1
864	쉽게 읽히지는 않지만 다 읽고나몀 뿌듯할거같아요 살면서 한번쯤은 꼭 봐야할책	0
865	"대폭발부터 현재에 이르기까지 물리적	 화학적	 생물학적 대서사시를 흥미롭게 서술한 책. 그러나 단순한 교양과학 도서가 아니라 칼 세이건의 철학적 통찰까지도 내포하고 있는 명저."	1
866	우주와 나에 대해 생각해볼수있는 시간을 갖게 되었다	1
867	좋은 책.	1
868	도서관에서 대출해서 읽었습니다. 소장하고 싶어서 샀어요. 좋아요~^^	1
869	"요즘 책읽기에 주력하고 있는 중학생아들이 원해서 사줬어요.
슬로우리딩으로 천천히 읽어보려합니다."	1
870	어렵지만.. 그래도 좋네요 ㅋㅋ	1
871	내가 속해 있으나 알지 못하는 세상을 조금이라도 엿볼 수 있도록 인도해 주는 길잡이 같은 책	1
872	한 챕터씩 도전하면 읽힐 것 같아요. 다큐보고 반해서 책도 구입했네요	1
873	유시민 작가가 적극 추천한 코스모스 한번 읽어보고 싶었습니다.	1
874	굿...한번보고 두번보고 싶은책	1
875	너무 유익한 책이에요	1
876	"예전부터 읽고픈 책	 이제야 구매했네요~ 천천히 잘 읽어보려 합니다!"	1
877	많이 두껍지만 도전해보실만 합니다.	0
878	약간 어렵지만 재미있습니다	1
879	꼭 읽어봐야할 책	1
880	이 책은 과학 기본 지침서	1
881	책 두께만큼 유익함	0
882	유시민씨가 극찬한.. 믿고 읽어요~	1
883	"예전부터 읽고싶던 책	 두껍네요."	1
884	뼛속까지 문과형 인간이지만 이해하는데 크게 어려움이 없다. 읽을 수록 흥미롭다.	1
885	어렵지만 재밌다고 합니다	1
886	기대됩니다	0
887	어렵지만 재미있어요. 과학 교양 수업느낌?!!!	1
888	오래오래 읽고 또 읽고 싶은 책입니다.	1
889	내용이 어렵긴한데 좋은 내용이에요.	1
890	첫문장부터 감동이........	1
891	읽는데 오래걸리겠지만 재밌을거같아요	1
892	우주에 관한 과학책이 아니라 인간에 대한 인문학 책이다.	1
893	아직 읽지 않았지만 흥분됩니다.	0
894	큰맘먹고 구입해서 읽어봤는데 몇년된 책이라고는 믿겨지지않을만큼 읽기가 좋아요. 과학서적인줄 알았는데 인문학서적으로도 손색이없을만큼 철학적인 책입니다.	1
895	좋아요 잘읽혀요 인생필독서	1
896	700페이지가 넘는 방대한 양의 우주에 관한 지식을 쉽게 설명했어요	1
897	과학 교양서적의 고전이죠? 두께에 놀라고 내용에 또 한번 놀라는 책입니다 ㅎㅎ	0
898	평생을 소장할 책입니다.	1
899	좋안 책인데 정독할 수 있을까요?	0
900	좋아요 잘읽혀요 인생필독서	1
901	700페이지가 넘는 방대한 양의 우주에 관한 지식을 쉽게 설명했어요	1
902	과학 교양서적의 고전이죠? 두께에 놀라고 내용에 또 한번 놀라는 책입니다 ㅎㅎ	0
903	평생을 소장할 책입니다.	1
904	좋안 책인데 정독할 수 있을까요?	0
905	이해하기 쉽지않은 부분도 있지만 우주를 알기 위해서 꼭 필요한 책이라고 생각함.	1
906	진열하기 좋아요	1
907	필독서	1
908	너무좋아요♡♡♡	1
909	읽기 쉬운 책은 아니지만 한번에 다 읽으려는 욕심만 없으면 충분히 잘 읽을 수 있는 책입니다.	1
910	배송된 책을 받았을때 생각보다 두꺼움에 놀랐고 과학책이라 눈에 쉽게 들어오지 않을 것 같았어요. 그런데 생각보다 가독성이 좋아서 온 가족이 봐도 좋겠다는 생각이 듭니다.	1
911	열심히 정독할게요....	1
912	꼭한번은 읽어보아야할책입니다	1
913	이미 그들의 우주로 돌아간 고 칼세이건 홍승수 교수께 감사를 전하고 싶은. 아이들과 함께 읽어도 좋을 듯 합니다. 몇번이고 다시 읽고 싶은 책입니다	1
914	용기를 가지고 정독하고 있어요 어려운 부분도 있지만 생각보다 재밌어요^^	1
915	"스테디셀러는 그만의 특별한 이유가 있는 것 같다. 코스모스라는 제목 자체는 과학 서적으로서 매우 딱딱해 보일 수 있다. 그러나 내용이 읽기 쉽게 쓰여 있어	 한 번 읽으면 마치 다큐멘터리를 보는 것처럼 집중해서 보게 된다."	1
916	꾸준히 읽고있습니다.	1
917	늘 읽고싶었지만 두꺼운 과학도서를 읽을 수 있을까 주저했지만 사고나니 생각보다 잘 읽혀 잘샀다는 생각이 들어요	1
918	우주에 대한 사랑과 독자에 대한 사랑이 느껴지는 책	1
919	아빠 선물이에요	1
920	좋아요	1
921	영락없는 문과생에게도 재미진 글입니다. 두고두고 읽고 또읽어 죄다 담아두고 싶은 내용입니다	1
922	지인추천으로 구매했는데 기대됩니다	1
923	책이 무척 두꺼워서 시작하기 어렵지만 일단 시작만 하면 읽기 괜찮아요	1
924	죠아요	1
925	청소년이 꼭 정독해야하는 책~~~	1
926	딸아이가 읽고 싶다고 노래부르던 책이에요.	1
927	아들 읽히기 전에 읽어볼 요량인데 신입 직원이 선물해달래서 줬어요. 필독서	1
928	슬로리딩을 할려고 주문했어요.조금 어려운 말들도 있지만 재미있어요	1
929	좋아요	1
930	소장가치가 있는 책	1
931	진심 인생책입니다!!! 읽고나면 관점이 깊고 넓어지는 게 느껴집니다ㅠㅠㅠ	1
932	너무좋아요	1
933	좋습니다	1
934	다른 생각 안 나게 할 때 가장 좋은 책. 지식을 쌓기에 가장 좋은 책	0
935	궁금해서 구입한 건데 두껍긴 하지만 유용할 듯 해요. 찬찬히 읽으려고요	1
936	우주에 대해서 다시한번 생각해보게 하네요	1
937	말이 필요없는 교양물리 입문서	1
938	좋습니다~ ^^	1
939	어려운 내용을 나름 재미있게 풀어낸듯	1
940	어려워요	1
941	읽기 전인데 아주 기대됩니다.	1
942	아들이 보고싶어해서 주문했습니다. 잘읽어줬음 좋겠네요.	1
943	명불허전입니다	1
944	차근이 읽어 가면 행복해 져요	1
945	천채물리학에 대한 기초적 소양을 쌓을 수 있는 책	0
946	소장해서 차근차근 읽으면 읽을수록 새롭네요.. 좋아여.	1
947	"좋은 책	 재미있게 읽겠습니다."	1
948	지극히 한국적 소설. 현실과역사를 체험할수있다	0
949	읽는 중입니다! 잘읽혀요!	1
950	천채물리학에 대한 기초적 소양을 쌓을 수 있는 책	0
951	소장해서 차근차근 읽으면 읽을수록 새롭네요.. 좋아여.	1
952	"좋은 책	 재미있게 읽겠습니다."	1
953	지극히 한국적 소설. 현실과역사를 체험할수있다	0
954	읽는 중입니다! 잘읽혀요!	1
955	최고.	1
956	과학의 인문학	1
957	최고예요	1
958	설레입니다	1
959	설레는 마음으로 읽게되는 책	1
960	과학계 최고의 책	1
961	도움이 되는 책이에요	1
962	처음 필사책으로 골랐어요	1
963	잘 읽히네요. 좋아요	0
964	우주에 대해 알게 될 생각에 설레네요^~^	1
965	천문이 인문이네요.	1
966	첫 서문부터 가슴이 쿵쿵 뛰어요	0
967	엄마의 생신선물로 드린 책인데 엄마가 너무 맘에 들어하고 내용도 좋다고 해서 저에게도 꼭 한번 읽어보고싶은 책이에요	0
968	이 무한한 우주 앞에 우리는 한 줌 티끌에 지나지 않는다. 무한한 우주에 대한 경외감이 든다.	1
969	정독 후 정복	1
970	칼세이건 인데.말이 더 필요한가	1
971	정말 좋은 책입니다.^^	1
972	꼭 다 읽기!	0
973	"무한한 우주 앞에서 우리 인간은 너무나 미미한 존재이고	 그 것을 탘구함으로서 우리의 현실을 인식할 수 잇다."	1
974	우리 우주의 끝을 생각하는 것만으로도 끝이 보이지 않는 들판에 서있는 듯한 느낌이 든다.	1
975	무한한 꿈을 향해	1
976	최근 구입한 지식 중 최고 소장용	1
977	천문학에 대해 알고자 한다면 가장 먼저 읽어봐야 할 책	1
978	역시...말이 필요없지요!	1
979	말이 필요 없는 책이지요.	1
980	"우주와 세계	 과학에 대한 광활한 이야기를 흥미롭게 펼쳐내다"	1
981	정독할게여~	1
982	어렵지만 유용해요. 이미지들이 예뻐요	0
983	다소 내용이 어렵지만 끝까지 읽어보려고요	1
984	어려울 것 같지만 워낙 유명해서 읽어보려구요	1
985	너무좋아요. 잘읽고있습니다.	0
986	좋아요	1
987	워낙 유명한 책이니.. 흥미로우나 그렇다고 쉽게만 읽힌다고 말할 순 없을 것	0
988	필독 리스트.	1
989	옛날부터 소장 하고 읽어 보고 싶은 책	1
990	"82년 출판사 주우에서 출간된 코스모스를 읽었다. 3	800원에 동네 서점에서 구입했다. 보통 장서가 1000원에서 2000원 하던 시절	 상당히 고가의 책이었다. 주중 목요일 저녁 8시쯤 코스모스 다큐멘터리를 시리즈 물로 방영했다. 그리고 30여년이 흘렀다. 당시에는 새로운 신드롬이었던 책이 이제 고전의 반열에 올랐는가..작은 아들이 이 책을 읽겠다한다. 모서리가 검게 바랜 내 책을 던져주자	 새 책을 사달란다. 그래서 새 책을 사주고는 내가 먼저 다시 읽어 봤다. 그리고 더듬어가는 옛 기억에 사뭇 행복한 일주일을 보냈다. 나의 일과에 있어 독서에 하루에 2시간 내기 힘들다. 그렇게 짬을 내야 그나마 일주일이다. 그 소중한 시간을 정말 귀하게 썼다."	1
991	꼭 읽어야 할 책!!	1
992	위대한 책	1
993	세상을 바라보는 사고의 틀이 확장되는 놀라운 경험을 선사해주는 책	1
994	한번에 이해가 어렵겠지만 도전해 볼려고요~	1
995	도전하고 싶은책	1
996	두말할 필요없이 최고입니다	1
997	아직 읽어보진 않았지만 천천히 읽어봐야겠습니다	1
998	우주에 대해 호기심을 갖게 하는 책입니다.	1
999	일반인도 읽어야할 필독서	1
1000	도전하고 싶은책	1
1001	두말할 필요없이 최고입니다	1
1002	아직 읽어보진 않았지만 천천히 읽어봐야겠습니다	1
1003	우주에 대해 호기심을 갖게 하는 책입니다.	1
1004	일반인도 읽어야할 필독서	1
1005	추천합니다	1
1006	좋아요	0
1007	꼭읽어보세요	1
1008	꼭 읽어볼 도서라고 해서 도전 합니다.	1
1009	술술 읽히는 책은 아니여서 여러번 읽게 되네요	0
1010	기대됩니다	1
1011	무엇보다도 정말 잘 읽혀서 놀랍다. 과학을 잘 모르는 나도 이런데 하물며 과학에 관심 많은 사람들은 정말 재밌게 읽을 수 있을 듯 싶다.	1
1012	과학의 고전. 추천해요~	1
1013	내 관점을 드넓혀 주는 그런 마음의 양식이 됩니다!	1
1014	아직 읽어보지는 않았는데 흥미로운 과학이야기가 기대됩니다. 저 다 읽고 지인에게 선물할 생각이에요.	1
1015	흥미롭네요	1
1016	어렵지만 존재의 본질과 이유에 대해 생각해볼 수 있어요!	1
1017	유용한 책이에요	1
1018	가볍게 나와서 좋아요.	1
1019	소장할만한 책 인거같네요	1
1020	좋습니다	1
1021	글이 좋아요	1
1022	코스모스 다큐멘터리와 함께 보신다면...너무나 좋습니다.	1
1023	강추합니다. 우주의 산물인 인류가 우주를 이해하는 날이 오길...	1
1024	좋아요	1
1025	재밌습니다	1
1026	우주에관한 최고의 책	1
1027	학교다닐 때 추천받고 읽었는데 세월이 지나 다시 보니 더 흥미가 생기네요	0
1028	무한의세계로	1
1029	.	1
1030	읽어보고 싶어요~~	1
1031	내용은 깨알같지만 보다보면 우주를 통한 깨달음이 오는 책	1
1032	조금 어려워서 술술 나가진 않아요~ 천천이 끝까지 읽어보겠습니다	0
1033	살아가면서 이런 책이 한권 더 나올까라는 생각이 들게 만들었던 책입니다.	1
1034	.	1
1035	구매했어요	1
1036	기대됩니다	1
1037	도서관에서 빌려보고 구입	1
1038	어머님께 선물오 드렸어요 다 읽으시면 저도 꼭 읽어봐야 겠어요 감사합니다	1
1039	두께가 어마어마해요	1
1040	우주의 신비로움을 알수있어요.	1
1041	오~생각보다 쉽게 잼나게 읽혀요. 어려울꺼같아서 천천히 읽어야겠다했는데 책 받은 첫날 3부까지 읽었어요. 잼나게 읽고있어요. 어렵지만요~^^	1
1042	오~생각보다 쉽게 잼나게 읽혀요. 어려울꺼같아서 천천히 읽어야겠다했는데 책 받은 첫날 3부까지 읽었어요. 잼나게 읽고있어요. 어렵지만요~^^	1
1043	읽을 가치가 있는 책.	1
1044	"입문서로 추천할 수 있는 책은 아닙니다. 가볍게 읽을 정도의 책을 원하시면 추천할 수 없지만	 한 번 읽어보자는 다짐을 했다면 충분히 읽을 가치가 있는 책이라 생각합니다."	0
1045	소장가치 1000퍼 근데 아직도 안읽음ㅋ	1
1046	좋아요	1
1047	좋아요	1
1048	기대됩니다	1
1049	과학동아 애독자인데 거기서도 추천하고 도서관가서 보니 중1.초5인 애들한테도 유용할거같아 샀어요. 저도 읽어보고 싶구요. 두께는 두껍지만 너무 뿌듯하네요.	1
1050	소장가치 1000퍼 근데 아직도 안읽음ㅋ	1
1051	좋아요	1
1052	좋아요	1
1053	기대됩니다	1
1054	과학동아 애독자인데 거기서도 추천하고 도서관가서 보니 중1.초5인 애들한테도 유용할거같아 샀어요. 저도 읽어보고 싶구요. 두께는 두껍지만 너무 뿌듯하네요.	1
1055	문장하나하나에 글쓴이의 열정이 느껴집니다	1
1056	정말 구입하고 싶었던 책인데 이제 열심히 읽는 일만 남았습니다.	1
1057	오래오래 망설인 끝에 읽기 시작한 책인데 왜 이제야 읽기 시작했는지...어려운 과학서적일줄만 알았는데 이건 웬걸 쉽고 이해할수 있는 말로 아주 친절하게 쓰여진 책입니다. 강추강추	1
1058	추천합니다.	1
1059	"벼르고 있다가 여름나기용으로 구매했습니다. 두꺼운 책이지만 양장본이 아니지만	 제본이 튼튼해서 읽는 데 무리없어 보입니다^^"	1
1060	선물용으로 구입요... 선물 받으실 분이 소장하고 싶은 책이라네요...	1
1061	읽어보고 싶던 책입니다. 바로드림으로 구매했는데 좋아요	1
1062	유시민작가가 추천해준 자유론과 코스모스	1
1063	기대됩니다.	1
1064	흥미롭네요	0
1065	좋습니다.	1
1066	좀 어려워도 재미있습니다	1
1067	좋아요.	0
1068	우리가 살고 있는 지구외에 우주를 알아간다는 즐거움이 있습니다	1
1069	한 번은 읽어 볼만한 책	1
1070	교양과학서로 유명하지만 두께때문인가 책장진열용으로 많이 사용되는 책. 구입 후 읽기가 자꾸 미뤄지고 있는데 빨리 읽어야지 싶다.	1
1071	읽는 내셔널 지오그래픽입니다.. 많이 도움 되었습니다.	1
1072	"두께 보고 놀랐는데	 진짜 잘 읽히고 이해하기 쉬웠어요. 시간개념 없이 읽다보면 몇시간 순삭!"	1
1073	중학생 딸도 흥미있게 읽어요.	1
1074	"천체물리학에 관한 책이 아니라 인문학 서적이라고 보는 것이 타당하다. 이 책을 읽고 내가 왜 어린시절부터 우주에 관심이 많았는지 스스로 이해하게 되었으며	 앞으로 후대(라고 해봐야 자녀들..)에 무엇을 전해주어야 하는지	 같은 맥락에서 지구가 얼마나 전우주적으로 중요한 존재인지	 우리 개개인은 또 얼마나 소중한 존재인지 깨닫게 된다. 책의 표현을 빌리자면 우리는 별에서 태어난 존재이니까"	1
1075	살면서 한번은 읽어봐야 할 책. 조금씩 천천히 읽어야지	1
1076	어렸을 때 읽다가 말았지만 철들려면 늙기전에 꼭 완독해야만 할 책입니다 지난 연휴를 꼬박 붙잡고 행복했습니다	1
1077	좋은 내용입니다.	1
1078	과학서의 고전이라고 들어서 구매했네요. 열심히 읽어볼게요~	1
1079	기다리고 기다려서 사는 책입니다. 기대가 완전히 큽니다~^^	1
1080	꼭 한번 읽어봐야할 책	1
1081	"무한한 시공간 우주에 끌려 다큐멘터리를 보다 책을 받아보았는데
그 두께에 놀랐고 책과 다큐멘터리를 함께 천천히 보아야겠다는 생각이~~~"	1
1082	필독서	1
1083	예전부터 읽고 싶었던 책인데요 드디어 읽어보려구요!!!! 정말 기대됩미당 조금 두꺼워서 걱정이 되긴하지만 쉬는날에 차분하게 다 읽어보게요 잘읽을게요!!	1
1084	우주에 관심있는 사람이라면 꼭 보아야 할 책!	1
1085	다시 읽어도 좋아요	1
1086	어렵지만 잘 보고 있어요	1
1087	재미나게 잘읽혀요	0
1088	알아가는 재미가있어요	1
1089	생각보다 두꺼워 놀랐지만 기대됩니다.	1
1090	우울할 때 읽게 되면 한없이 밑으로 추락하는 느낌을 받았다. 하지만 현재 모습의 본질과 목표를 뚜렷하게 그리고 있는 나를 발견하게 되기도 한다.	1
1091	명불허전.	1
1092	좋아요	1
1093	좋아요	1
1094	사놓고 읽지 못하고 있네요 ㅠ그치만 언젠가는 읽어야 하는 책이라 생각합니다..	0
1095	꼭 읽어봐야하는 명작입니당	1
1096	꼭 한번은 읽어야 하는 책이에요	1
1097	워낙 유명해서 기대되요 아들도 잘 읽었으면 좋겠어요	1
1098	매혹적인 책이네요	1
1099	우주를 생각해본다	1
1100	꼭 읽어봐야하는 명작입니당	1
1101	꼭 한번은 읽어야 하는 책이에요	1
1102	워낙 유명해서 기대되요 아들도 잘 읽었으면 좋겠어요	1
1103	매혹적인 책이네요	1
1104	우주를 생각해본다	1
1105	좋아요^^	1
1106	책이 정말 두꺼운것같아요! 잘읽겠습니다	1
1107	두고 두고 읽어보고 싶은 책입니다. 과학에 관심있는 분이라면 꼭읽어 보길 권합니다.	1
1108	비싸고 무거운 양장본이 아니라 더 좋습니다. 아직 읽기 전이지만 고전의 반열의 오른 책이니 내용이야 검증된 거고...63쇄네요. 번역도 완벽할 것으로 믿습니다.	1
1109	대중천문학의 시조	1
1110	좋아요^^	1
1111	기대됩니다.	1
1112	인간은 항상 미지의 세계를 알고 싶어하는 동물입니다.	1
1113	당연히 좋아요^^	1
1114	좋습니다	1
1115	두고두고 읽어보고 싶은 책입니다. 추천합니다.	1
1116	좋은 책입니다.	1
1117	기대됩니다	1
1118	꾸준히 잘팔리는이유가이있다	1
1119	한번은 꼭 읽어봐야 할책	1
1120	인문학과 과학이 결합된 딱딱하지 않은 재미있는 책이에요.	1
1121	유시민 작가님 추천도서로 구매 했습니다.	1
1122	전부터 읽어보고 싶었던 책! 드디어 구매하였습니다.	1
1123	좋아요	1
1124	"우주에 관한 이야기지만 전혀 어렵지 않고 술술 잘 읽힌다.
심지어 흥미롭다. 자꾸만 책을 놓기 싫어진다."	1
1125	읽고싶었더 책이였어요. 읽다보니 점점 빠져드네요	1
1126	너무좋은책입니다	1
1127	모든 분들에게 추천합니다!	1
1128	어렵지만 좋은 내용이네요	1
1129	아주 굿	1
1130	인간을 한 없이 작게 만드는 위대한 책	1
1131	두껍지만 재밌을거 같아요	1
1132	역시 베스트셀러입니다.	0
1133	조금 읽어봤는데 흥미로워요 ㅋㅋ 한번에 읽기가 힘들어서 끊어서 읽는중입니다 정독해야할 책	1
1134	아직은 막힘 읽고 있습니다. 한번 읽기 시작하면 책으로 빨려가는 기분을 느낍니다. 그만큼 강열해요.	1
1135	정독해요~	1
1136	말이 필요없는 코스모스	1
1137	보통의 과학책은 공식이다 뭐다해서 읽기 어렵기마련이지만 이거는 천천히 깊숙하게 들어가는 것이라 읽기도 쉽기 이해도 잘된다	1
1138	천천히 편하게 읽으면 재미있고 유용함!!	0
1139	굿	1
1140	예전부터 읽고 싶었지만 미뤄 둔 책...구입해서 정독해 볼께요.	1
1141	유시민 작가의 말을 통해 접한 칼세이건. 책을 읽다보면 세이건의 이야기를 직접 듣는 듯 합니다	1
1142	조금 읽어봤는데 너무 흥미로워요 가볍게 읽히지는 않고 정독해야될것 같아요~	0
